sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_ctt1_detection_time,aww_ctt1_local_cases,aww_ctt2_detection_time,aww_ctt2_local_cases,aww_escalation_detection_time,aww_escalation_local_cases,hariss_triggered_detection_time,hariss_triggered_local_cases,aww_to_hariss_escalation_lag,earliest_detection_time_ctt1,earliest_surveillance_type_ctt1,earliest_detection_time_ctt2,earliest_surveillance_type_ctt2,earliest_detection_time_triggered,earliest_surveillance_type_triggered,total_latent,total_infectious,total_detectable
40,Switzerland,1.5,3.5,0.008,0.04,52.12134226429229,3.950639e6,40.50000047127758,90874.0,24.0,232.0,30.0,2939.0,24.0,232.0,37.50000078279932,33653.0,13.500000782799319,24.0,AWW,30.0,AWW,24.0,AWW_escalation,2.521924e6,1.292125e6,2.136581e6
41,Switzerland,1.5,3.5,0.008,0.04,43.936431779049016,277959.0,26.500000430394582,919.0,25.0,577.0,26.0,741.0,13.0,0.0,33.500000924657066,8558.0,20.500000924657066,25.0,AWW,26.0,AWW,13.0,AWW_escalation,2.521699e6,1.288655e6,2.135473e6
42,Switzerland,1.5,3.5,0.008,0.04,44.95308207908837,395740.0,36.50000089119114,23706.0,23.0,275.0,24.0,400.0,16.0,24.0,34.50000049491556,11486.0,18.50000049491556,23.0,AWW,24.0,AWW,16.0,AWW_escalation,2.523216e6,1.291032e6,2.135928e6
43,Switzerland,1.5,3.5,0.008,0.04,50.02061269568434,2.333367e6,40.50000027070671,89501.0,25.0,479.0,29.0,1643.0,18.0,27.0,35.50000041525151,15748.0,17.500000415251513,25.0,AWW,29.0,AWW,18.0,AWW_escalation,2.521748e6,1.291187e6,2.135349e6
44,Switzerland,1.5,3.5,0.008,0.04,52.12898467647049,3.959328e6,40.50000072504774,87221.0,29.0,1334.0,30.0,1987.0,29.0,1334.0,36.50000012620805,21564.0,7.50000012620805,29.0,AWW,30.0,AWW,29.0,AWW_escalation,2.523046e6,1.291926e6,2.134225e6
45,Switzerland,1.5,3.5,0.008,0.04,43.85712155610184,265252.0,33.500000022893275,8745.0,22.0,275.0,23.0,424.0,5.0,0.0,33.50000055438416,8745.0,28.500000554384158,22.0,AWW,23.0,AWW,5.0,AWW_escalation,2.523599e6,1.291503e6,2.134184e6
46,Switzerland,1.5,3.5,0.008,0.04,45.99613345844027,580711.0,40.50000037492568,89784.0,27.0,863.0,28.0,1214.0,27.0,863.0,30.500000499219027,3114.0,3.500000499219027,27.0,AWW,28.0,AWW,27.0,AWW_escalation,2.523124e6,1.288945e6,2.133348e6
47,Switzerland,1.5,3.5,0.008,0.04,44.688752504510546,362414.0,33.50000026979722,8014.0,25.0,525.0,30.0,2696.0,25.0,525.0,30.50000087072614,3187.0,5.50000087072614,25.0,AWW,30.0,AWW,25.0,AWW_escalation,2.522736e6,1.290466e6,2.134217e6
48,Switzerland,1.5,3.5,0.008,0.04,52.14270875773841,3.950245e6,33.500000927602834,7936.0,23.0,206.0,29.0,1890.0,23.0,206.0,40.50000042854379,87635.0,17.500000428543792,23.0,AWW,29.0,AWW,23.0,AWW_escalation,2.520761e6,1.291367e6,2.134264e6
49,Switzerland,1.5,3.5,0.008,0.04,45.96260139472958,558366.0,33.50000017043307,8815.0,23.0,316.0,29.0,1820.0,23.0,316.0,37.500000356990874,33943.0,14.500000356990874,23.0,AWW,29.0,AWW,23.0,AWW_escalation,2.522564e6,1.291534e6,2.135389e6
50,Switzerland,1.5,3.5,0.008,0.04,43.891246939555934,267597.0,40.500000575604396,88816.0,28.0,1265.0,29.0,1719.0,28.0,1265.0,37.50000056537419,32484.0,9.500000565374187,28.0,AWW,29.0,AWW,28.0,AWW_escalation,2.522877e6,1.290156e6,2.134141e6
51,Switzerland,1.5,3.5,0.008,0.04,45.40589747966885,466460.0,33.50000061455352,8685.0,29.0,1794.0,30.0,2678.0,26.0,554.0,36.50000065407763,23023.0,10.500000654077631,29.0,AWW,30.0,AWW,26.0,AWW_escalation,2.523414e6,1.293043e6,2.134409e6
52,Switzerland,1.5,3.5,0.008,0.04,40.05955288950202,79148.0,36.50000060123463,22719.0,20.0,54.0,30.0,2465.0,20.0,54.0,34.50000059489847,11494.0,14.500000594898466,20.0,AWW,30.0,AWW,20.0,AWW_escalation,2.521386e6,1.292547e6,2.13682e6
53,Switzerland,1.5,3.5,0.008,0.04,53.85490541723067,3.953532e6,33.50000081680479,7644.0,22.0,103.0,29.0,1751.0,3.0,0.0,28.500000223343868,1356.0,25.500000223343868,22.0,AWW,29.0,AWW,3.0,AWW_escalation,2.523173e6,1.291747e6,2.134786e6
54,Switzerland,1.5,3.5,0.008,0.04,45.01425426924107,418090.0,33.50000096479802,7247.0,20.0,97.0,30.0,2052.0,20.0,97.0,36.500000060706796,21438.0,16.500000060706796,20.0,AWW,30.0,AWW,20.0,AWW_escalation,2.522909e6,1.289866e6,2.135923e6
55,Switzerland,1.5,3.5,0.008,0.04,47.01830247245898,841040.0,36.50000020093628,22135.0,21.0,138.0,31.0,3516.0,12.0,4.0,36.5000005886519,22135.0,24.5000005886519,21.0,AWW,31.0,AWW,12.0,AWW_escalation,2.524808e6,1.289712e6,2.136899e6
56,Switzerland,1.5,3.5,0.008,0.04,48.826565179906126,1.440439e6,33.500000174734815,10017.0,25.0,960.0,31.0,4960.0,25.0,960.0,33.50000063385431,10017.0,8.500000633854313,25.0,AWW,31.0,AWW,25.0,AWW_escalation,2.522477e6,1.288859e6,2.134202e6
57,Switzerland,1.5,3.5,0.008,0.04,48.71946688789254,1.441112e6,40.50000095104901,92020.0,28.0,825.0,29.0,1171.0,28.0,825.0,40.50000093626558,92020.0,12.500000936265579,28.0,AWW,29.0,AWW,28.0,AWW_escalation,2.522963e6,1.289242e6,2.135738e6
58,Switzerland,1.5,3.5,0.008,0.04,48.840525317444204,1.442279e6,36.50000005687603,20923.0,21.0,75.0,31.0,2603.0,21.0,75.0,37.50000010045573,30023.0,16.50000010045573,21.0,AWW,31.0,AWW,21.0,AWW_escalation,2.52053e6,1.290919e6,2.133091e6
59,Switzerland,1.5,3.5,0.008,0.04,44.9004998759125,381085.0,36.500000094838015,22574.0,28.0,1343.0,29.0,1729.0,23.0,253.0,33.50000053160813,8236.0,10.50000053160813,28.0,AWW,29.0,AWW,23.0,AWW_escalation,2.521672e6,1.288833e6,2.136444e6
60,Switzerland,1.5,3.5,0.008,0.04,47.844155530091555,1.032567e6,36.50000086683524,22434.0,28.0,1234.0,31.0,3172.0,28.0,1234.0,37.500000714992765,30794.0,9.500000714992765,28.0,AWW,31.0,AWW,28.0,AWW_escalation,2.522525e6,1.289222e6,2.131737e6
61,Switzerland,1.5,3.5,0.008,0.04,49.994900596048744,2.268904e6,36.50000058305789,23360.0,28.0,1337.0,31.0,3632.0,14.0,0.0,26.500000025115636,735.0,12.500000025115636,28.0,AWW,31.0,AWW,14.0,AWW_escalation,2.522661e6,1.29121e6,2.134596e6
62,Switzerland,1.5,3.5,0.008,0.04,49.501123633753416,1.9383e6,26.500000832430846,968.0,25.0,484.0,29.0,2016.0,3.0,0.0,33.50000048257152,9002.0,30.500000482571522,25.0,AWW,26.500000832430846,HARISS,3.0,AWW_escalation,2.52293e6,1.29083e6,2.136065e6
63,Switzerland,1.5,3.5,0.008,0.04,48.780191113224,1.431331e6,33.50000007535208,8357.0,29.0,1847.0,30.0,2485.0,17.0,20.0,33.50000028471738,8357.0,16.50000028471738,29.0,AWW,30.0,AWW,17.0,AWW_escalation,2.52252e6,1.290787e6,2.136361e6
64,Switzerland,1.5,3.5,0.008,0.04,44.32400945081174,335578.0,36.5000004171925,24002.0,26.0,651.0,30.0,3120.0,26.0,651.0,35.5000001317335,17290.0,9.5000001317335,26.0,AWW,30.0,AWW,26.0,AWW_escalation,2.521537e6,1.290196e6,2.131371e6
65,Switzerland,1.5,3.5,0.008,0.04,49.96401528442596,2.185719e6,36.500000620083895,23844.0,29.0,1937.0,30.0,2701.0,29.0,1937.0,33.500000086190994,9218.0,4.500000086190994,29.0,AWW,30.0,AWW,29.0,AWW_escalation,2.521184e6,1.291517e6,2.137037e6
66,Switzerland,1.5,3.5,0.008,0.04,46.391227344214585,655665.0,33.500000165116305,6820.0,23.0,111.0,29.0,1416.0,5.0,0.0,40.500000104253715,88933.0,35.500000104253715,23.0,AWW,29.0,AWW,5.0,AWW_escalation,2.521441e6,1.288955e6,2.134902e6
67,Switzerland,1.5,3.5,0.008,0.04,50.84363284324156,2.888285e6,33.50000050576665,8388.0,26.0,526.0,30.0,2499.0,7.0,0.0,33.5000003391388,8388.0,26.5000003391388,26.0,AWW,30.0,AWW,7.0,AWW_escalation,2.525021e6,1.289244e6,2.134733e6
68,Switzerland,1.5,3.5,0.008,0.04,45.83643289102614,518560.0,40.50000073754849,90134.0,11.0,0.0,24.0,324.0,9.0,0.0,33.50000072207006,8283.0,24.500000722070062,11.0,AWW,24.0,AWW,9.0,AWW_escalation,2.522067e6,1.290448e6,2.133795e6
69,Switzerland,1.5,3.5,0.008,0.04,51.91370175568074,3.976315e6,36.50000082216478,22975.0,21.0,184.0,31.0,3784.0,21.0,184.0,33.500000374135624,8103.0,12.500000374135624,21.0,AWW,31.0,AWW,21.0,AWW_escalation,2.523534e6,1.290801e6,2.135428e6
70,Switzerland,1.5,3.5,0.008,0.04,49.19030469801499,1.803093e6,40.50000079028578,85279.0,20.0,23.0,27.0,633.0,14.0,0.0,35.50000036454867,14922.0,21.50000036454867,20.0,AWW,27.0,AWW,14.0,AWW_escalation,2.520271e6,1.290403e6,2.133814e6
71,Switzerland,1.5,3.5,0.008,0.04,48.957122092295336,1.540062e6,33.500000515767354,9319.0,18.0,33.0,26.0,994.0,8.0,0.0,29.500000344022137,2597.0,21.500000344022137,18.0,AWW,26.0,AWW,8.0,AWW_escalation,2.523278e6,1.290623e6,2.135929e6
72,Switzerland,1.5,3.5,0.008,0.04,48.441744906528456,1.304784e6,33.50000019377679,8512.0,24.0,299.0,29.0,1668.0,24.0,299.0,27.500000062696177,872.0,3.500000062696177,24.0,AWW,29.0,AWW,24.0,AWW_escalation,2.519975e6,1.29087e6,2.136321e6
73,Switzerland,1.5,3.5,0.008,0.04,43.95069733072072,278095.0,36.500000042954035,22690.0,22.0,132.0,28.0,1084.0,22.0,132.0,30.50000002541988,2725.0,8.50000002541988,22.0,AWW,28.0,AWW,22.0,AWW_escalation,2.519161e6,1.289642e6,2.133843e6
74,Switzerland,1.5,3.5,0.008,0.04,49.886705384553046,2.066575e6,36.500000300681954,21691.0,28.0,1008.0,29.0,1453.0,28.0,1008.0,35.50000050362287,14979.0,7.500000503622871,28.0,AWW,29.0,AWW,28.0,AWW_escalation,2.521436e6,1.291833e6,2.133383e6
75,Switzerland,1.5,3.5,0.008,0.04,46.95889370340547,785242.0,33.500000014902305,8392.0,24.0,355.0,31.0,3403.0,10.0,0.0,34.50000075769836,12041.0,24.50000075769836,24.0,AWW,31.0,AWW,10.0,AWW_escalation,2.52352e6,1.289717e6,2.135134e6
76,Switzerland,1.5,3.5,0.008,0.04,45.92452929511194,539140.0,29.500000925530323,2159.0,27.0,1052.0,31.0,3309.0,25.0,686.0,Inf,NaN,NaN,27.0,AWW,29.500000925530323,HARISS,25.0,AWW_escalation,2.522943e6,1.291405e6,2.132204e6
77,Switzerland,1.5,3.5,0.008,0.04,47.978017908129004,1.141178e6,33.50000082239947,8517.0,25.0,692.0,31.0,3613.0,25.0,692.0,37.50000008232765,33100.0,12.500000082327652,25.0,AWW,31.0,AWW,25.0,AWW_escalation,2.52275e6,1.28972e6,2.135529e6
78,Switzerland,1.5,3.5,0.008,0.04,51.90466566789559,3.979776e6,36.50000007176436,24504.0,28.0,1054.0,33.0,7354.0,28.0,1054.0,33.500000724631875,8793.0,5.5000007246318745,28.0,AWW,33.0,AWW,28.0,AWW_escalation,2.524161e6,1.291692e6,2.135479e6
79,Switzerland,1.5,3.5,0.008,0.04,45.029726501776494,422100.0,29.500000601764985,1980.0,23.0,108.0,28.0,1156.0,23.0,108.0,33.50000056309118,7627.0,10.500000563091177,23.0,AWW,28.0,AWW,23.0,AWW_escalation,2.520345e6,1.290908e6,2.134214e6
80,Switzerland,1.5,3.5,0.008,0.04,48.6176740208939,1.419008e6,36.5000002546864,22192.0,24.0,226.0,28.0,1503.0,24.0,226.0,37.500000494763896,30825.0,13.500000494763896,24.0,AWW,28.0,AWW,24.0,AWW_escalation,2.523865e6,1.292425e6,2.134595e6
81,Switzerland,1.5,3.5,0.008,0.04,48.60533637156799,1.406524e6,40.50000067219599,87259.0,25.0,339.0,26.0,534.0,10.0,0.0,33.50000071617773,7976.0,23.50000071617773,25.0,AWW,26.0,AWW,10.0,AWW_escalation,2.522141e6,1.290315e6,2.136081e6
82,Switzerland,1.5,3.5,0.008,0.04,49.12172594095031,1.75585e6,33.50000073469956,8241.0,26.0,535.0,31.0,3443.0,8.0,0.0,34.50000095856726,11373.0,26.500000958567263,26.0,AWW,31.0,AWW,8.0,AWW_escalation,2.522632e6,1.291089e6,2.131278e6
83,Switzerland,1.5,3.5,0.008,0.04,50.66845820921631,2.821372e6,36.5000007245894,22790.0,23.0,167.0,27.0,727.0,4.0,0.0,33.500000937702325,7872.0,29.500000937702325,23.0,AWW,27.0,AWW,4.0,AWW_escalation,2.52102e6,1.289294e6,2.134933e6
84,Switzerland,1.5,3.5,0.008,0.04,47.86473372203597,1.044006e6,36.50000032319304,21586.0,19.0,56.0,30.0,2176.0,19.0,56.0,33.50000091384108,7764.0,14.500000913841077,19.0,AWW,30.0,AWW,19.0,AWW_escalation,2.520804e6,1.291507e6,2.137673e6
85,Switzerland,1.5,3.5,0.008,0.04,49.88267924670934,2.043999e6,36.50000099556992,22502.0,25.0,335.0,26.0,449.0,3.0,0.0,26.500000702151844,582.0,23.500000702151844,25.0,AWW,26.0,AWW,3.0,AWW_escalation,2.522139e6,1.290048e6,2.13636e6
86,Switzerland,1.5,3.5,0.008,0.04,45.76777598119385,510426.0,19.50000052243505,188.0,22.0,283.0,30.0,2436.0,12.0,15.0,33.500000903758576,7729.0,21.500000903758576,19.50000052243505,HARISS,19.50000052243505,HARISS,12.0,AWW_escalation,2.521565e6,1.289386e6,2.134946e6
87,Switzerland,1.5,3.5,0.008,0.04,47.2257313648618,905479.0,33.50000006001546,7512.0,17.0,44.0,28.0,1432.0,15.0,15.0,33.50000040459084,7512.0,18.500000404590843,17.0,AWW,28.0,AWW,15.0,AWW_escalation,2.522578e6,1.290994e6,2.135949e6
88,Switzerland,1.5,3.5,0.008,0.04,45.985757184693455,578789.0,36.500000173337746,22419.0,25.0,369.0,32.0,4738.0,9.0,0.0,40.500000891237256,89223.0,31.500000891237256,25.0,AWW,32.0,AWW,9.0,AWW_escalation,2.52133e6,1.291753e6,2.134692e6
89,Switzerland,1.5,3.5,0.008,0.04,46.774121921710936,712485.0,40.50000038221947,85063.0,23.0,106.0,24.0,183.0,23.0,106.0,37.50000042416645,29087.0,14.500000424166451,23.0,AWW,24.0,AWW,23.0,AWW_escalation,2.522034e6,1.286992e6,2.136801e6
90,Switzerland,1.5,3.5,0.008,0.04,46.88134668683715,745589.0,36.50000050187493,21658.0,24.0,218.0,32.0,4714.0,22.0,95.0,33.50000059859905,7767.0,11.500000598599051,24.0,AWW,32.0,AWW,22.0,AWW_escalation,2.520169e6,1.291749e6,2.136546e6
91,Switzerland,1.5,3.5,0.008,0.04,48.87914979625077,1.470653e6,36.500000691266635,24049.0,23.0,340.0,30.0,3101.0,23.0,340.0,36.50000047388262,24049.0,13.500000473882622,23.0,AWW,30.0,AWW,23.0,AWW_escalation,2.522819e6,1.289767e6,2.13499e6
