sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_ctt1_detection_time,aww_ctt1_local_cases,aww_ctt2_detection_time,aww_ctt2_local_cases,earliest_detection_time_ctt1,earliest_surveillance_type_ctt1,earliest_detection_time_ctt2,earliest_surveillance_type_ctt2,total_latent,total_infectious,total_detectable
566,Switzerland,2.0,4.0,0.08,0.04,11.625534378778438,1.0,57.500000109055186,4595.0,27.0,26.0,31.0,36.0,11.625534378778438,ICU,11.625534378778438,ICU,4980.0,4850.0,10612.0
567,Switzerland,2.0,4.0,0.08,0.04,37.01126759490541,252.0,43.50000089266749,1008.0,26.0,35.0,32.0,93.0,26.0,AWW,32.0,AWW,5117.0,4718.0,10834.0
568,Switzerland,2.0,4.0,0.08,0.04,47.53870800977108,1327.0,47.50000042009208,1314.0,18.0,15.0,36.0,131.0,18.0,AWW,36.0,AWW,5137.0,4822.0,10807.0
569,Switzerland,2.0,4.0,0.08,0.04,65.83921499152237,270.0,Inf,NaN,28.0,10.0,16.0,5.0,28.0,AWW,16.0,AWW,5045.0,4811.0,10798.0
570,Switzerland,2.0,4.0,0.08,0.04,42.026561112097056,1041.0,36.50000012486747,305.0,30.0,57.0,10.0,0.0,30.0,AWW,10.0,AWW,5123.0,4705.0,10515.0
571,Switzerland,2.0,4.0,0.08,0.04,24.72800522770189,5.0,47.50000020236574,99.0,29.0,7.0,35.0,22.0,24.72800522770189,ICU,24.72800522770189,ICU,5115.0,4720.0,10523.0
572,Switzerland,2.0,4.0,0.08,0.04,48.69272059543534,163.0,61.50000089248518,2614.0,23.0,6.0,33.0,15.0,23.0,AWW,33.0,AWW,5110.0,4733.0,10642.0
573,Switzerland,2.0,4.0,0.08,0.04,34.067493669310025,884.0,36.50000046839767,1438.0,21.0,13.0,34.0,866.0,21.0,AWW,34.0,AWW,4998.0,4809.0,10473.0
574,Switzerland,2.0,4.0,0.08,0.04,44.97067741739694,1263.0,50.50000095918587,4543.0,13.0,0.0,21.0,5.0,13.0,AWW,21.0,AWW,5094.0,4762.0,10723.0
575,Switzerland,2.0,4.0,0.08,0.04,53.360337383876036,4537.0,43.50000007630758,585.0,27.0,20.0,41.0,358.0,27.0,AWW,41.0,AWW,5139.0,4939.0,10820.0
576,Switzerland,2.0,4.0,0.08,0.04,40.00431195516618,2020.0,26.50000026194184,146.0,27.0,156.0,34.0,631.0,26.50000026194184,HARISS,26.50000026194184,HARISS,5240.0,4723.0,10828.0
577,Switzerland,2.0,4.0,0.08,0.04,23.458963576510648,477.0,26.50000024671828,897.0,28.0,1252.0,35.0,6001.0,23.458963576510648,ICU,23.458963576510648,ICU,5123.0,4819.0,10716.0
578,Switzerland,2.0,4.0,0.08,0.04,29.619676369779647,1298.0,15.50000084166515,117.0,16.0,133.0,35.0,3353.0,15.50000084166515,HARISS,15.50000084166515,HARISS,5040.0,4840.0,10589.0
579,Switzerland,2.0,4.0,0.08,0.04,42.6446729869062,807.0,47.50000000210878,2248.0,30.0,47.0,36.0,192.0,30.0,AWW,36.0,AWW,5189.0,4707.0,10603.0
580,Switzerland,2.0,4.0,0.08,0.04,52.57364653103499,15380.0,43.50000050464594,2106.0,35.0,340.0,36.0,413.0,35.0,AWW,36.0,AWW,5038.0,4746.0,10827.0
581,Switzerland,2.0,4.0,0.08,0.04,34.24750012078728,66.0,47.500000922070356,837.0,24.0,7.0,31.0,43.0,24.0,AWW,31.0,AWW,4945.0,4889.0,10568.0
582,Switzerland,2.0,4.0,0.08,0.04,5.537377025666007,2.0,Inf,NaN,29.0,2.0,30.0,2.0,5.537377025666007,ICU,5.537377025666007,ICU,5065.0,4791.0,10850.0
583,Switzerland,2.0,4.0,0.08,0.04,49.45561183968043,901.0,50.50000033507354,1055.0,22.0,27.0,38.0,119.0,22.0,AWW,38.0,AWW,5152.0,4759.0,10634.0
584,Switzerland,2.0,4.0,0.08,0.04,41.71789020850967,522.0,43.50000043352901,722.0,30.0,36.0,34.0,107.0,30.0,AWW,34.0,AWW,5069.0,4828.0,10680.0
585,Switzerland,2.0,4.0,0.08,0.04,51.31118681253313,1133.0,61.50000039715343,11183.0,27.0,7.0,38.0,56.0,27.0,AWW,38.0,AWW,5046.0,4801.0,10672.0
586,Switzerland,2.0,4.0,0.08,0.04,47.759150645729356,2371.0,47.50000091818482,2250.0,28.0,35.0,36.0,196.0,28.0,AWW,36.0,AWW,5059.0,4765.0,10608.0
587,Switzerland,2.0,4.0,0.08,0.04,42.10414263376833,2914.0,36.500000483230856,1124.0,33.0,584.0,36.0,1019.0,33.0,AWW,36.0,AWW,5088.0,4773.0,10700.0
588,Switzerland,2.0,4.0,0.08,0.04,32.611730559897794,65.0,47.50000056556971,1961.0,10.0,0.0,32.0,58.0,10.0,AWW,32.0,AWW,5085.0,4812.0,10539.0
589,Switzerland,2.0,4.0,0.08,0.04,31.86416442698722,468.0,29.50000082362734,265.0,25.0,96.0,32.0,479.0,25.0,AWW,29.50000082362734,HARISS,5156.0,4744.0,10563.0
590,Switzerland,2.0,4.0,0.08,0.04,19.135196515814926,25.0,Inf,NaN,18.0,25.0,39.0,25.0,18.0,AWW,19.135196515814926,ICU,5183.0,4895.0,10588.0
591,Switzerland,2.0,4.0,0.08,0.04,24.03397004247667,11.0,43.50000011853878,2793.0,36.0,304.0,37.0,420.0,24.03397004247667,ICU,24.03397004247667,ICU,5116.0,4815.0,10691.0
592,Switzerland,2.0,4.0,0.08,0.04,27.878301555816826,1932.0,19.500000700426313,292.0,29.0,2467.0,37.0,13952.0,19.500000700426313,HARISS,19.500000700426313,HARISS,5133.0,4849.0,10619.0
593,Switzerland,2.0,4.0,0.08,0.04,36.278233337769755,3487.0,33.50000045505915,1875.0,21.0,149.0,33.0,1685.0,21.0,AWW,33.0,AWW,5139.0,4772.0,10608.0
594,Switzerland,2.0,4.0,0.08,0.04,25.743802114351496,103.0,33.50000051224093,388.0,23.0,40.0,26.0,107.0,23.0,AWW,25.743802114351496,ICU,5117.0,4782.0,10567.0
595,Switzerland,2.0,4.0,0.08,0.04,38.1963703657114,1973.0,26.50000027562692,180.0,13.0,0.0,29.0,331.0,13.0,AWW,26.50000027562692,HARISS,5159.0,4929.0,10706.0
596,Switzerland,2.0,4.0,0.08,0.04,40.08945394840038,552.0,43.50000026452171,1142.0,15.0,4.0,32.0,106.0,15.0,AWW,32.0,AWW,5143.0,4736.0,10792.0
597,Switzerland,2.0,4.0,0.08,0.04,33.4552123970043,300.0,36.50000095994953,583.0,31.0,176.0,34.0,337.0,31.0,AWW,33.4552123970043,ICU,5139.0,4880.0,10729.0
598,Switzerland,2.0,4.0,0.08,0.04,50.66656444141091,1092.0,54.500000640905995,2521.0,22.0,29.0,35.0,44.0,22.0,AWW,35.0,AWW,5138.0,4853.0,10550.0
599,Switzerland,2.0,4.0,0.08,0.04,13.823695117735138,17.0,Inf,NaN,37.0,17.0,38.0,17.0,13.823695117735138,ICU,13.823695117735138,ICU,5048.0,4889.0,10554.0
600,Switzerland,2.0,4.0,0.08,0.04,41.03343104719059,2174.0,40.50000068082667,1926.0,16.0,4.0,37.0,892.0,16.0,AWW,37.0,AWW,5102.0,4714.0,10681.0
601,Switzerland,2.0,4.0,0.08,0.04,40.89836360491297,2759.0,29.500000201608493,213.0,31.0,290.0,36.0,934.0,29.500000201608493,HARISS,29.500000201608493,HARISS,5176.0,4763.0,10734.0
602,Switzerland,2.0,4.0,0.08,0.04,53.31365948859906,211.0,54.50000081900054,287.0,26.0,6.0,44.0,30.0,26.0,AWW,44.0,AWW,5090.0,4852.0,10648.0
603,Switzerland,2.0,4.0,0.08,0.04,33.134989656757085,511.0,33.500000567985104,566.0,23.0,59.0,28.0,166.0,23.0,AWW,28.0,AWW,4978.0,4705.0,10853.0
604,Switzerland,2.0,4.0,0.08,0.04,47.94304084570396,1158.0,50.500000908347054,2042.0,14.0,0.0,34.0,70.0,14.0,AWW,34.0,AWW,5080.0,4943.0,10530.0
605,Switzerland,2.0,4.0,0.08,0.04,33.938753486408956,2145.0,22.500000778867374,342.0,21.0,270.0,34.0,2168.0,21.0,AWW,22.500000778867374,HARISS,5219.0,4712.0,10394.0
606,Switzerland,2.0,4.0,0.08,0.04,42.867621244111525,68.0,61.50000006120291,3205.0,25.0,2.0,31.0,9.0,25.0,AWW,31.0,AWW,5099.0,4759.0,10802.0
607,Switzerland,2.0,4.0,0.08,0.04,37.72495042649353,427.0,33.5000001935344,185.0,23.0,16.0,34.0,205.0,23.0,AWW,33.5000001935344,HARISS,5073.0,4884.0,10682.0
608,Switzerland,2.0,4.0,0.08,0.04,41.6804943095426,1083.0,33.50000009719711,224.0,18.0,5.0,34.0,251.0,18.0,AWW,33.50000009719711,HARISS,5300.0,4689.0,10638.0
609,Switzerland,2.0,4.0,0.08,0.04,37.24601560410137,348.0,40.500000601149665,730.0,30.0,85.0,31.0,105.0,30.0,AWW,31.0,AWW,5141.0,4837.0,10765.0
610,Switzerland,2.0,4.0,0.08,0.04,58.07169004541354,4057.0,50.50000095015104,815.0,24.0,6.0,25.0,10.0,24.0,AWW,25.0,AWW,5220.0,4805.0,10679.0
611,Switzerland,2.0,4.0,0.08,0.04,32.28275549554836,400.0,26.500000961401618,122.0,11.0,2.0,12.0,2.0,11.0,AWW,12.0,AWW,5030.0,4727.0,10756.0
612,Switzerland,2.0,4.0,0.08,0.04,43.62271213779563,129.0,61.50000087448859,7542.0,28.0,6.0,32.0,11.0,28.0,AWW,32.0,AWW,5078.0,4817.0,10602.0
613,Switzerland,2.0,4.0,0.08,0.04,41.91706348470256,127.0,43.50000075076361,166.0,26.0,6.0,30.0,13.0,26.0,AWW,30.0,AWW,5206.0,4707.0,10555.0
614,Switzerland,2.0,4.0,0.08,0.04,63.430248994232095,2427.0,61.50000000202998,2159.0,34.0,10.0,40.0,22.0,34.0,AWW,40.0,AWW,5126.0,4785.0,10694.0
615,Switzerland,2.0,4.0,0.08,0.04,34.607261079730485,223.0,33.50000086235033,161.0,34.0,192.0,35.0,246.0,33.50000086235033,HARISS,33.50000086235033,HARISS,5143.0,4731.0,10727.0
616,Switzerland,2.0,4.0,0.08,0.04,19.255474358245568,73.0,29.500000837564276,717.0,15.0,27.0,30.0,788.0,15.0,AWW,19.255474358245568,ICU,5056.0,4815.0,10454.0
617,Switzerland,2.0,4.0,0.08,0.04,52.831036297367746,2632.0,54.500000713881846,3815.0,20.0,6.0,35.0,53.0,20.0,AWW,35.0,AWW,5132.0,4758.0,10405.0
618,Switzerland,2.0,4.0,0.08,0.04,46.59819112851987,3646.0,36.500000123081286,334.0,20.0,1.0,17.0,1.0,20.0,AWW,17.0,AWW,5071.0,4643.0,10735.0
619,Switzerland,2.0,4.0,0.08,0.04,17.117809431036804,2396.0,15.500000193315056,1545.0,25.0,12805.0,31.0,46838.0,15.500000193315056,HARISS,15.500000193315056,HARISS,5219.0,4835.0,10725.0
620,Switzerland,2.0,4.0,0.08,0.04,32.404526763288615,507.0,29.500000636499788,267.0,26.0,135.0,29.0,247.0,26.0,AWW,29.0,AWW,5156.0,4711.0,10735.0
621,Switzerland,2.0,4.0,0.08,0.04,14.415446021410794,3.0,40.50000041626868,2605.0,17.0,11.0,39.0,1828.0,14.415446021410794,ICU,14.415446021410794,ICU,5049.0,4849.0,10507.0
622,Switzerland,2.0,4.0,0.08,0.04,57.404333104868336,3948.0,54.50000082583477,2170.0,21.0,8.0,33.0,27.0,21.0,AWW,33.0,AWW,5214.0,4755.0,10710.0
623,Switzerland,2.0,4.0,0.08,0.04,35.526981331753575,515.0,29.50000042830303,136.0,35.0,466.0,36.0,568.0,29.50000042830303,HARISS,29.50000042830303,HARISS,5012.0,4760.0,10451.0
624,Switzerland,2.0,4.0,0.08,0.04,51.04698240357253,171.0,54.50000089659989,347.0,21.0,3.0,28.0,10.0,21.0,AWW,28.0,AWW,5224.0,4705.0,10648.0
625,Switzerland,2.0,4.0,0.08,0.04,10.953129912910377,4.0,Inf,NaN,22.0,4.0,37.0,4.0,10.953129912910377,ICU,10.953129912910377,ICU,5249.0,4755.0,10740.0
626,Switzerland,2.0,4.0,0.08,0.04,23.13237144239955,5.0,57.500000602860794,2754.0,19.0,5.0,31.0,12.0,19.0,AWW,23.13237144239955,ICU,5131.0,4791.0,10629.0
627,Switzerland,2.0,4.0,0.08,0.04,51.60517865074555,1874.0,54.50000034623266,3389.0,31.0,20.0,34.0,39.0,31.0,AWW,34.0,AWW,5053.0,4864.0,10680.0
628,Switzerland,2.0,4.0,0.08,0.04,47.19499766854053,2205.0,33.50000046702866,121.0,26.0,19.0,27.0,26.0,26.0,AWW,27.0,AWW,5041.0,4725.0,10889.0
629,Switzerland,2.0,4.0,0.08,0.04,35.82278121836471,4123.0,26.500000669760922,480.0,19.0,72.0,28.0,702.0,19.0,AWW,26.500000669760922,HARISS,5099.0,4802.0,10754.0
630,Switzerland,2.0,4.0,0.08,0.04,42.49058197878179,2327.0,36.50000084285677,661.0,12.0,9.0,33.0,336.0,12.0,AWW,33.0,AWW,5166.0,4818.0,10578.0
631,Switzerland,2.0,4.0,0.08,0.04,28.994879061591806,1051.0,29.50000046361314,1167.0,26.0,519.0,36.0,4821.0,26.0,AWW,28.994879061591806,ICU,4968.0,4756.0,10588.0
632,Switzerland,2.0,4.0,0.08,0.04,44.83653476951701,128.0,50.50000064980398,371.0,22.0,3.0,23.0,3.0,22.0,AWW,23.0,AWW,5128.0,4792.0,10495.0
633,Switzerland,2.0,4.0,0.08,0.04,26.934621920065428,1480.0,26.500000067810213,1354.0,29.0,2278.0,35.0,6731.0,26.500000067810213,HARISS,26.500000067810213,HARISS,5135.0,4829.0,10723.0
634,Switzerland,2.0,4.0,0.08,0.04,45.647812152904116,1097.0,43.50000033672488,640.0,20.0,4.0,36.0,112.0,20.0,AWW,36.0,AWW,5177.0,4909.0,10768.0
635,Switzerland,2.0,4.0,0.08,0.04,67.69250553720987,449.0,61.500000094878054,409.0,31.0,3.0,34.0,6.0,31.0,AWW,34.0,AWW,5089.0,4923.0,10589.0
636,Switzerland,2.0,4.0,0.08,0.04,41.20812766524513,1128.0,50.50000067013389,7712.0,24.0,40.0,27.0,54.0,24.0,AWW,27.0,AWW,4974.0,4789.0,10713.0
637,Switzerland,2.0,4.0,0.08,0.04,39.78799205893571,1515.0,33.50000066194829,381.0,32.0,259.0,35.0,501.0,32.0,AWW,33.50000066194829,HARISS,5117.0,4768.0,10822.0
638,Switzerland,2.0,4.0,0.08,0.04,56.701606181078354,3574.0,57.50000098112518,4226.0,20.0,2.0,35.0,22.0,20.0,AWW,35.0,AWW,5057.0,4880.0,10513.0
639,Switzerland,2.0,4.0,0.08,0.04,10.170210250976812,260.0,22.50000089501407,3611.0,22.0,3305.0,36.0,65690.0,10.170210250976812,ICU,10.170210250976812,ICU,5224.0,4751.0,10622.0
640,Switzerland,2.0,4.0,0.08,0.04,52.69768471189647,2999.0,36.50000093198997,110.0,21.0,8.0,38.0,143.0,21.0,AWW,36.50000093198997,HARISS,5154.0,4885.0,10461.0
641,Switzerland,2.0,4.0,0.08,0.04,42.08285624690387,1390.0,36.500000125748244,402.0,27.0,48.0,34.0,214.0,27.0,AWW,34.0,AWW,5084.0,4782.0,10642.0
642,Switzerland,2.0,4.0,0.08,0.04,42.289685176426055,440.0,50.50000054829824,2556.0,27.0,16.0,28.0,21.0,27.0,AWW,28.0,AWW,5172.0,4895.0,10656.0
643,Switzerland,2.0,4.0,0.08,0.04,55.01768462209154,6087.0,40.500000628935126,243.0,25.0,13.0,31.0,34.0,25.0,AWW,31.0,AWW,5135.0,4762.0,10577.0
644,Switzerland,2.0,4.0,0.08,0.04,48.52170653906113,595.0,15.500000783557844,2.0,10.0,0.0,28.0,13.0,10.0,AWW,15.500000783557844,HARISS,5172.0,4642.0,10655.0
645,Switzerland,2.0,4.0,0.08,0.04,25.704250856062586,199.0,36.50000053737497,2456.0,30.0,608.0,31.0,770.0,25.704250856062586,ICU,25.704250856062586,ICU,5099.0,4895.0,10549.0
646,Switzerland,2.0,4.0,0.08,0.04,35.06755522105966,464.0,40.50000052002278,1665.0,33.0,306.0,37.0,763.0,33.0,AWW,35.06755522105966,ICU,5201.0,4729.0,10644.0
647,Switzerland,2.0,4.0,0.08,0.04,53.72670642889966,1423.0,54.50000014842564,1677.0,31.0,22.0,37.0,49.0,31.0,AWW,37.0,AWW,5242.0,4754.0,10665.0
648,Switzerland,2.0,4.0,0.08,0.04,45.19323648669417,5371.0,36.50000026456627,775.0,29.0,134.0,33.0,352.0,29.0,AWW,33.0,AWW,5136.0,4781.0,10726.0
649,Switzerland,2.0,4.0,0.08,0.04,7.927563698580633,30.0,33.50000047325618,1064.0,24.0,165.0,25.0,206.0,7.927563698580633,ICU,7.927563698580633,ICU,5108.0,4813.0,10701.0
650,Switzerland,2.0,4.0,0.08,0.04,13.377210408252113,302.0,19.500000519058105,1699.0,21.0,2468.0,29.0,13815.0,13.377210408252113,ICU,13.377210408252113,ICU,5059.0,4829.0,10729.0
651,Switzerland,2.0,4.0,0.08,0.04,36.55809615140515,411.0,40.50000036248133,967.0,29.0,85.0,36.0,363.0,29.0,AWW,36.0,AWW,5117.0,4861.0,10657.0
652,Switzerland,2.0,4.0,0.08,0.04,43.60372971260955,1192.0,36.5000001123207,248.0,19.0,2.0,32.0,83.0,19.0,AWW,32.0,AWW,5135.0,4726.0,10548.0
653,Switzerland,2.0,4.0,0.08,0.04,44.87874004788297,1367.0,40.50000072400951,564.0,23.0,15.0,31.0,66.0,23.0,AWW,31.0,AWW,5158.0,4694.0,10603.0
654,Switzerland,2.0,4.0,0.08,0.04,29.615609704004317,1608.0,26.500000189726585,975.0,21.0,244.0,35.0,3462.0,21.0,AWW,26.500000189726585,HARISS,5095.0,4762.0,10631.0
655,Switzerland,2.0,4.0,0.08,0.04,33.85060920337892,1900.0,36.50000005524724,3062.0,15.0,2.0,31.0,1008.0,15.0,AWW,31.0,AWW,5183.0,4803.0,10620.0
656,Switzerland,2.0,4.0,0.08,0.04,35.84281122689521,84.0,33.500000691120846,63.0,26.0,20.0,29.0,34.0,26.0,AWW,29.0,AWW,5091.0,4870.0,10692.0
657,Switzerland,2.0,4.0,0.08,0.04,41.90533894657746,433.0,40.50000004607248,321.0,22.0,7.0,38.0,185.0,22.0,AWW,38.0,AWW,5122.0,4805.0,10674.0
658,Switzerland,2.0,4.0,0.08,0.04,43.345235051056875,2203.0,47.50000011986569,5766.0,21.0,15.0,36.0,466.0,21.0,AWW,36.0,AWW,5089.0,4782.0,10634.0
659,Switzerland,2.0,4.0,0.08,0.04,45.21717500490841,3963.0,33.500000910293686,296.0,29.0,113.0,36.0,534.0,29.0,AWW,33.500000910293686,HARISS,5284.0,4813.0,10482.0
660,Switzerland,2.0,4.0,0.08,0.04,55.58861767697818,2719.0,54.500000717534036,2212.0,19.0,1.0,36.0,28.0,19.0,AWW,36.0,AWW,5124.0,4648.0,10656.0
661,Switzerland,2.0,4.0,0.08,0.04,52.54686894050249,770.0,61.500000099751254,5244.0,13.0,0.0,36.0,29.0,13.0,AWW,36.0,AWW,5017.0,4658.0,10823.0
662,Switzerland,2.0,4.0,0.08,0.04,34.36937078128666,286.0,47.500000086448736,4868.0,30.0,109.0,38.0,626.0,30.0,AWW,34.36937078128666,ICU,5037.0,4789.0,10724.0
663,Switzerland,2.0,4.0,0.08,0.04,46.916527526960316,428.0,54.5000003159163,2190.0,18.0,3.0,37.0,45.0,18.0,AWW,37.0,AWW,5078.0,4703.0,10667.0
664,Switzerland,2.0,4.0,0.08,0.04,33.84462976933251,294.0,43.50000052342166,2159.0,7.0,1.0,41.0,1316.0,7.0,AWW,33.84462976933251,ICU,5074.0,4711.0,10543.0
665,Switzerland,2.0,4.0,0.08,0.04,22.94717909451242,598.0,22.50000009519323,544.0,18.0,229.0,33.0,4571.0,18.0,AWW,22.50000009519323,HARISS,4982.0,4804.0,10627.0
666,Switzerland,2.0,4.0,0.08,0.04,56.7632631874105,1732.0,54.50000046581395,1096.0,19.0,1.0,32.0,13.0,19.0,AWW,32.0,AWW,5175.0,4749.0,10517.0
667,Switzerland,2.0,4.0,0.08,0.04,36.824858878045255,1767.0,36.500000489294,1638.0,26.0,150.0,37.0,1832.0,26.0,AWW,36.500000489294,HARISS,5064.0,4804.0,10682.0
668,Switzerland,2.0,4.0,0.08,0.04,38.042961989811985,146.0,54.50000078104057,5108.0,24.0,8.0,37.0,120.0,24.0,AWW,37.0,AWW,5206.0,4848.0,10551.0
669,Switzerland,2.0,4.0,0.08,0.04,40.5307969439673,478.0,47.50000056578525,2271.0,28.0,39.0,29.0,49.0,28.0,AWW,29.0,AWW,5052.0,4800.0,10640.0
670,Switzerland,2.0,4.0,0.08,0.04,13.50995434119898,304.0,19.500000151201597,850.0,33.0,8001.0,38.0,20519.0,13.50995434119898,ICU,13.50995434119898,ICU,5200.0,4867.0,10656.0
671,Switzerland,2.0,4.0,0.08,0.04,44.75331660746577,343.0,29.5000002531635,12.0,25.0,7.0,40.0,113.0,25.0,AWW,29.5000002531635,HARISS,5154.0,4866.0,10844.0
672,Switzerland,2.0,4.0,0.08,0.04,39.437306475781014,152.0,54.50000054935195,4806.0,28.0,20.0,39.0,126.0,28.0,AWW,39.0,AWW,5143.0,4717.0,10735.0
673,Switzerland,2.0,4.0,0.08,0.04,58.97729217946244,4401.0,50.50000036159831,724.0,20.0,2.0,35.0,27.0,20.0,AWW,35.0,AWW,5030.0,4734.0,10594.0
674,Switzerland,2.0,4.0,0.08,0.04,43.48187167046087,1808.0,36.500000584582864,405.0,17.0,3.0,36.0,376.0,17.0,AWW,36.0,AWW,5018.0,4808.0,10514.0
675,Switzerland,2.0,4.0,0.08,0.04,41.24423486256135,1189.0,36.500000364835245,416.0,33.0,178.0,36.0,376.0,33.0,AWW,36.0,AWW,5040.0,4691.0,10694.0
676,Switzerland,2.0,4.0,0.08,0.04,33.156629402307644,2179.0,26.500000681451475,512.0,29.0,870.0,38.0,6457.0,26.500000681451475,HARISS,26.500000681451475,HARISS,5139.0,4875.0,10665.0
677,Switzerland,2.0,4.0,0.08,0.04,24.175577325173375,560.0,33.500000009271695,4419.0,32.0,3172.0,32.0,3172.0,24.175577325173375,ICU,24.175577325173375,ICU,5123.0,4806.0,10608.0
678,Switzerland,2.0,4.0,0.08,0.04,25.003440439303183,2119.0,22.500000419853603,1227.0,30.0,4884.0,31.0,5681.0,22.500000419853603,HARISS,22.500000419853603,HARISS,5079.0,4791.0,10653.0
679,Switzerland,2.0,4.0,0.08,0.04,60.15006272465534,3228.0,61.500000403659406,4364.0,28.0,10.0,34.0,18.0,28.0,AWW,34.0,AWW,5056.0,4764.0,10697.0
680,Switzerland,2.0,4.0,0.08,0.04,38.41562015752305,1282.0,40.50000054897066,2027.0,28.0,147.0,38.0,1193.0,28.0,AWW,38.0,AWW,5037.0,4781.0,10646.0
681,Switzerland,2.0,4.0,0.08,0.04,52.31246332286346,3990.0,43.500000871596086,613.0,11.0,0.0,43.0,552.0,11.0,AWW,43.0,AWW,5062.0,4667.0,10524.0
682,Switzerland,2.0,4.0,0.08,0.04,27.3759519436156,454.0,29.50000037476657,842.0,12.0,0.0,24.0,135.0,12.0,AWW,24.0,AWW,5063.0,4803.0,10624.0
683,Switzerland,2.0,4.0,0.08,0.04,58.31177642681768,4195.0,54.50000061639001,1889.0,13.0,0.0,18.0,0.0,13.0,AWW,18.0,AWW,5210.0,4904.0,10685.0
684,Switzerland,2.0,4.0,0.08,0.04,28.611309061729635,394.0,33.500000088010346,1249.0,7.0,0.0,36.0,2138.0,7.0,AWW,28.611309061729635,ICU,5206.0,4831.0,10732.0
685,Switzerland,2.0,4.0,0.08,0.04,33.57161755639548,28.0,47.50000053814583,489.0,21.0,9.0,32.0,22.0,21.0,AWW,32.0,AWW,5070.0,4851.0,10605.0
686,Switzerland,2.0,4.0,0.08,0.04,39.25459394064191,2246.0,43.50000090815184,5603.0,15.0,3.0,31.0,348.0,15.0,AWW,31.0,AWW,5177.0,4819.0,10637.0
687,Switzerland,2.0,4.0,0.08,0.04,41.761808541384966,328.0,47.50000034511433,1056.0,16.0,2.0,8.0,0.0,16.0,AWW,8.0,AWW,5089.0,4698.0,10733.0
688,Switzerland,2.0,4.0,0.08,0.04,45.25081869436757,715.0,47.500000934639466,924.0,29.0,71.0,36.0,154.0,29.0,AWW,36.0,AWW,5249.0,4804.0,10620.0
689,Switzerland,2.0,4.0,0.08,0.04,34.1591075654899,417.0,43.50000007890258,1887.0,11.0,9.0,11.0,9.0,11.0,AWW,11.0,AWW,5135.0,4798.0,10604.0
690,Switzerland,2.0,4.0,0.08,0.04,32.05446439169245,4450.0,29.50000097062317,2706.0,33.0,5353.0,34.0,6508.0,29.50000097062317,HARISS,29.50000097062317,HARISS,5058.0,4817.0,10639.0
691,Switzerland,2.0,4.0,0.08,0.04,46.7359855579261,1025.0,54.50000077343179,6044.0,17.0,2.0,36.0,92.0,17.0,AWW,36.0,AWW,5157.0,4636.0,10612.0
692,Switzerland,2.0,4.0,0.08,0.04,41.255912342467205,924.0,40.50000086767826,791.0,13.0,5.0,21.0,10.0,13.0,AWW,21.0,AWW,5159.0,4681.0,10720.0
693,Switzerland,2.0,4.0,0.08,0.04,53.54582650161567,3184.0,50.50000008515706,1685.0,25.0,7.0,39.0,143.0,25.0,AWW,39.0,AWW,5020.0,4732.0,10563.0
694,Switzerland,2.0,4.0,0.08,0.04,31.380603026620324,58.0,40.50000075966369,392.0,26.0,17.0,27.0,23.0,26.0,AWW,27.0,AWW,5046.0,4757.0,10619.0
695,Switzerland,2.0,4.0,0.08,0.04,37.62657662775025,435.0,47.500000032941145,3626.0,26.0,44.0,21.0,17.0,26.0,AWW,21.0,AWW,5107.0,4717.0,10631.0
696,Switzerland,2.0,4.0,0.08,0.04,51.432210434914346,1817.0,40.50000000456156,209.0,34.0,53.0,35.0,70.0,34.0,AWW,35.0,AWW,5109.0,4730.0,10645.0
697,Switzerland,2.0,4.0,0.08,0.04,42.806438902853905,1558.0,47.500000124056506,4248.0,29.0,73.0,36.0,368.0,29.0,AWW,36.0,AWW,5167.0,4714.0,10750.0
698,Switzerland,2.0,4.0,0.08,0.04,59.46289731187934,4175.0,54.50000020460098,1449.0,27.0,6.0,39.0,56.0,27.0,AWW,39.0,AWW,5146.0,4662.0,10541.0
699,Switzerland,2.0,4.0,0.08,0.04,14.373421414325378,60.0,26.50000084932652,495.0,21.0,282.0,38.0,3053.0,14.373421414325378,ICU,14.373421414325378,ICU,5129.0,4771.0,10664.0
700,Switzerland,2.0,4.0,0.08,0.04,56.03680744082683,859.0,50.50000072347081,271.0,30.0,7.0,31.0,7.0,30.0,AWW,31.0,AWW,5247.0,4704.0,10549.0
701,Switzerland,2.0,4.0,0.08,0.04,56.60807353027891,1660.0,61.50000022146525,4894.0,4.0,0.0,37.0,27.0,4.0,AWW,37.0,AWW,5050.0,4942.0,10540.0
702,Switzerland,2.0,4.0,0.08,0.04,48.87871896248406,2041.0,54.500000445123575,6644.0,23.0,12.0,29.0,41.0,23.0,AWW,29.0,AWW,5190.0,4753.0,10661.0
703,Switzerland,2.0,4.0,0.08,0.04,54.613514650368366,1273.0,43.50000055818662,133.0,21.0,6.0,24.0,7.0,21.0,AWW,24.0,AWW,5087.0,4860.0,10645.0
704,Switzerland,2.0,4.0,0.08,0.04,26.980886241294876,245.0,26.500000473912095,215.0,15.0,16.0,29.0,380.0,15.0,AWW,26.500000473912095,HARISS,5057.0,4655.0,10644.0
705,Switzerland,2.0,4.0,0.08,0.04,51.52069366352897,1364.0,43.50000016001269,240.0,18.0,3.0,19.0,8.0,18.0,AWW,19.0,AWW,5053.0,4836.0,10678.0
