country,R0,gen_time,mean_detection_time_from_csv,max_observation_time,ICU_mean_detection_time,ICU_detection_times,ICU_mean_local_cases,ICU_local_cases_samples,HARISS_mean_detection_time,HARISS_detection_times,HARISS_mean_local_cases,HARISS_local_cases_samples,HARISS_detections,WW_008_10pct_mean_detection_time,WW_008_10pct_detection_times,WW_008_10pct_mean_local_cases,WW_008_10pct_local_cases_samples,WW_008_10pct_detections,WW_008_25pct_mean_detection_time,WW_008_25pct_detection_times,WW_008_25pct_mean_local_cases,WW_008_25pct_local_cases_samples,WW_008_25pct_detections,WW_008_50pct_mean_detection_time,WW_008_50pct_detection_times,WW_008_50pct_mean_local_cases,WW_008_50pct_local_cases_samples,WW_008_50pct_detections,WW_008_100pct_mean_detection_time,WW_008_100pct_detection_times,WW_008_100pct_mean_local_cases,WW_008_100pct_local_cases_samples,WW_008_100pct_detections,WW_016_10pct_mean_detection_time,WW_016_10pct_detection_times,WW_016_10pct_mean_local_cases,WW_016_10pct_local_cases_samples,WW_016_10pct_detections,WW_016_25pct_mean_detection_time,WW_016_25pct_detection_times,WW_016_25pct_mean_local_cases,WW_016_25pct_local_cases_samples,WW_016_25pct_detections,WW_016_50pct_mean_detection_time,WW_016_50pct_detection_times,WW_016_50pct_mean_local_cases,WW_016_50pct_local_cases_samples,WW_016_50pct_detections,WW_016_100pct_mean_detection_time,WW_016_100pct_detection_times,WW_016_100pct_mean_local_cases,WW_016_100pct_local_cases_samples,WW_016_100pct_detections,mean_latent_imports_per_sample,mean_infectious_imports_per_sample,mean_detectable_imports_per_sample
Christmas Island,2.0,4.0,40.4009738944791,75.40097389447911,58.49838274249438,"[67.56453934369577, 39.255144459423114, 46.043127404621856, 52.911063299368585, 57.53486481888281, 45.025535995382924, 69.37228732347636, 60.09164496868109, 64.85146892664335, 64.2330201967178, 31.99520667228131, 29.488265643296128, 54.257922662436116, 55.874712181779685, 54.36784146623483, 64.971961040877, 71.60423130849972, 54.58055294990999, 72.06077203339329, 54.27182354238075, 64.05131960668214, 69.57574701961502, 50.932870714275936, 56.97056497465452, 56.111571048765136, 68.8395878386274, 54.2192407395317, 76.73173792183891, 63.601628286697604, 62.414007408847404, 66.62443295816101, 50.52946027735325, 62.04289606708233, 59.74333397563272, 61.474608680929315, 68.14089152088584, 72.99902211921578, 63.37318511242279, 68.03433754354856, 55.232829853114225, 69.00724138841593, 59.931484949782615, 42.77537474924338, 62.44739912590686, 58.727117484973306, 50.58450147090007, 46.64008494424192, 61.688730574069716, 65.3691316249041, 45.7488109064155]",20753.94,"[24287.0, 7.0, 1257.0, 2821.0, 8228.0, 1164.0, 58593.0, 8171.0, 13054.0, 14045.0, 22.0, 7.0, 1661.0, 2734.0, 901.0, 41651.0, 82127.0, 2856.0, 101157.0, 3973.0, 16453.0, 32989.0, 876.0, 7474.0, 1649.0, 57246.0, 1777.0, 132642.0, 14293.0, 13843.0, 74186.0, 3520.0, 13009.0, 4288.0, 5870.0, 37962.0, 81980.0, 9025.0, 44410.0, 9747.0, 46707.0, 5248.0, 15.0, 14398.0, 9572.0, 808.0, 1085.0, 9170.0, 18456.0, 283.0]",53.22000051087709,"[61.50000016488478, 57.50000038715773, 50.50000014499203, 43.500000799799025, 47.50000085868962, 47.50000010516165, 50.500000701202964, 57.5000009012238, 54.5000004865339, 61.50000012812193, 50.50000063287584, 50.50000051316154, 57.50000040017993, 57.50000099951807, 54.50000061782335, 54.50000076064251, 61.50000083992908, 43.50000023267774, 50.50000068345915, 54.500000309474466, 61.50000081044203, 57.50000039438419, 47.50000009027073, 50.50000070496371, 54.50000008851538, 61.500000292026996, 50.50000037965481, 61.50000025129032, 54.50000017117053, 50.50000048546445, 50.500000888655165, 47.50000027362986, 47.50000043347619, 57.500000636049634, 47.50000052200531, 47.500000291007986, 61.500000376347366, 61.5000003381299, 57.50000097042952, 40.50000086602196, 57.5000005465226, 50.50000015632845, 57.50000071738629, 57.50000076901979, 47.500000307549016, 36.50000081750198, 47.50000087738108, 54.50000051261573, 61.50000009635672, 54.50000081174829]",2641.0,"[4966.0, 2832.0, 2928.0, 314.0, 486.0, 2208.0, 430.0, 4279.0, 577.0, 7213.0, 1999.0, 1318.0, 3902.0, 4118.0, 927.0, 4031.0, 6816.0, 233.0, 544.0, 4190.0, 8147.0, 1294.0, 250.0, 1562.0, 995.0, 11892.0, 814.0, 3904.0, 1226.0, 601.0, 1928.0, 1771.0, 565.0, 2487.0, 111.0, 218.0, 4171.0, 5326.0, 3785.0, 119.0, 2378.0, 523.0, 2743.0, 4580.0, 1121.0, 27.0, 1343.0, 1445.0, 7256.0, 5157.0]",50,52.96,"[52.0, 52.0, 64.0, 55.0, 43.0, 54.0, 64.0, 56.0, 58.0, 57.0, 61.0, 54.0, 46.0, 40.0, 54.0, 35.0, 55.0, 63.0, 47.0, 59.0, 55.0, 58.0, 58.0, 61.0, 50.0, 36.0, 49.0, 59.0, 59.0, 46.0, 56.0, 47.0, 52.0, 53.0, 61.0, 46.0, 52.0, 55.0, 50.0, 52.0, 60.0, 57.0, 46.0, 56.0, 59.0, 46.0, 58.0, 55.0, 53.0, 34.0]",4724.5,"[195.0, 645.0, 48012.0, 4459.0, 112.0, 8463.0, 16052.0, 2775.0, 1735.0, 2228.0, 22269.0, 2821.0, 115.0, 38.0, 808.0, 3.0, 980.0, 19160.0, 205.0, 10980.0, 1049.0, 1486.0, 4565.0, 17146.0, 214.0, 1.0, 587.0, 2077.0, 4182.0, 143.0, 7087.0, 1598.0, 1435.0, 759.0, 5154.0, 134.0, 295.0, 1025.0, 532.0, 4664.0, 4989.0, 2467.0, 70.0, 3268.0, 10042.0, 281.0, 16438.0, 1640.0, 840.0, 2.0]",50,48.4,"[41.0, 39.0, 53.0, 44.0, 40.0, 42.0, 50.0, 61.0, 51.0, 54.0, 34.0, 42.0, 50.0, 49.0, 60.0, 56.0, 50.0, 48.0, 50.0, 48.0, 53.0, 37.0, 52.0, 47.0, 47.0, 46.0, 47.0, 50.0, 53.0, 50.0, 49.0, 42.0, 57.0, 20.0, 53.0, 46.0, 56.0, 49.0, 51.0, 48.0, 60.0, 48.0, 54.0, 55.0, 44.0, 48.0, 50.0, 44.0, 52.0, 50.0]",1189.92,"[9.0, 6.0, 4685.0, 361.0, 49.0, 469.0, 359.0, 10270.0, 208.0, 875.0, 42.0, 226.0, 412.0, 424.0, 4075.0, 5761.0, 194.0, 650.0, 480.0, 717.0, 537.0, 14.0, 1166.0, 588.0, 65.0, 189.0, 406.0, 218.0, 832.0, 523.0, 1370.0, 516.0, 4178.0, 0.0, 445.0, 134.0, 1057.0, 198.0, 684.0, 1570.0, 4989.0, 256.0, 1041.0, 2598.0, 457.0, 420.0, 2576.0, 113.0, 644.0, 1440.0]",50,43.04,"[38.0, 38.0, 52.0, 52.0, 47.0, 47.0, 31.0, 31.0, 46.0, 46.0, 42.0, 42.0, 48.0, 48.0, 45.0, 45.0, 44.0, 44.0, 48.0, 48.0, 49.0, 49.0, 41.0, 41.0, 48.0, 48.0, 40.0, 40.0, 49.0, 49.0, 43.0, 43.0, 41.0, 41.0, 46.0, 46.0, 36.0, 36.0, 53.0, 53.0, 30.0, 30.0, 42.0, 42.0, 41.0, 41.0, 32.0, 32.0, 43.0, 43.0, 40.0, 40.0, 41.0, 41.0, 42.0, 42.0, 46.0, 46.0, 28.0, 28.0, 46.0, 46.0, 48.0, 48.0, 46.0, 46.0, 48.0, 48.0, 49.0, 49.0, 37.0, 37.0, 40.0, 40.0, 41.0, 41.0, 43.0, 43.0, 43.0, 43.0, 51.0, 51.0, 35.0, 35.0, 43.0, 43.0, 43.0, 43.0, 46.0, 46.0, 45.0, 45.0, 46.0, 46.0, 43.0, 43.0, 44.0, 44.0, 43.0, 43.0]",308.58,"[5.0, 5.0, 645.0, 645.0, 1558.0, 1558.0, 2.0, 2.0, 293.0, 293.0, 469.0, 469.0, 168.0, 168.0, 124.0, 124.0, 21.0, 21.0, 166.0, 166.0, 1406.0, 1406.0, 182.0, 182.0, 219.0, 219.0, 38.0, 38.0, 200.0, 200.0, 86.0, 86.0, 10.0, 10.0, 386.0, 386.0, 3.0, 3.0, 2999.0, 2999.0, 0.0, 0.0, 32.0, 32.0, 17.0, 17.0, 2.0, 2.0, 11.0, 11.0, 11.0, 11.0, 109.0, 109.0, 11.0, 11.0, 108.0, 108.0, 0.0, 0.0, 580.0, 580.0, 1976.0, 1976.0, 399.0, 399.0, 203.0, 203.0, 159.0, 159.0, 4.0, 4.0, 0.0, 0.0, 17.0, 17.0, 88.0, 88.0, 277.0, 277.0, 181.0, 181.0, 2.0, 2.0, 17.0, 17.0, 43.0, 43.0, 801.0, 801.0, 219.0, 219.0, 932.0, 932.0, 82.0, 82.0, 92.0, 92.0, 76.0, 76.0]",100,38.88,"[38.0, 38.0, 40.0, 40.0, 24.0, 24.0, 43.0, 43.0, 43.0, 43.0, 36.0, 36.0, 49.0, 49.0, 41.0, 41.0, 41.0, 41.0, 39.0, 39.0, 45.0, 45.0, 46.0, 46.0, 43.0, 43.0, 43.0, 43.0, 40.0, 40.0, 38.0, 38.0, 44.0, 44.0, 42.0, 42.0, 43.0, 43.0, 43.0, 43.0, 22.0, 22.0, 30.0, 30.0, 44.0, 44.0, 32.0, 32.0, 47.0, 47.0, 39.0, 39.0, 42.0, 42.0, 40.0, 40.0, 46.0, 46.0, 36.0, 36.0, 37.0, 37.0, 41.0, 41.0, 35.0, 35.0, 20.0, 20.0, 47.0, 47.0, 37.0, 37.0, 41.0, 41.0, 42.0, 42.0, 28.0, 28.0, 44.0, 44.0, 42.0, 42.0, 24.0, 24.0, 43.0, 43.0, 42.0, 42.0, 35.0, 35.0, 43.0, 43.0, 47.0, 47.0, 33.0, 33.0, 33.0, 33.0, 31.0, 31.0]",102.34,"[5.0, 5.0, 9.0, 9.0, 1.0, 1.0, 276.0, 276.0, 112.0, 112.0, 38.0, 38.0, 247.0, 247.0, 49.0, 49.0, 5.0, 5.0, 24.0, 24.0, 584.0, 584.0, 555.0, 555.0, 51.0, 51.0, 80.0, 80.0, 6.0, 6.0, 9.0, 9.0, 19.0, 19.0, 159.0, 159.0, 64.0, 64.0, 85.0, 85.0, 0.0, 0.0, 1.0, 1.0, 48.0, 48.0, 2.0, 2.0, 65.0, 65.0, 7.0, 7.0, 143.0, 143.0, 5.0, 5.0, 108.0, 108.0, 9.0, 9.0, 12.0, 12.0, 411.0, 411.0, 14.0, 14.0, 0.0, 0.0, 98.0, 98.0, 4.0, 4.0, 0.0, 0.0, 25.0, 25.0, 0.0, 0.0, 384.0, 384.0, 4.0, 4.0, 0.0, 0.0, 17.0, 17.0, 31.0, 31.0, 0.0, 0.0, 153.0, 153.0, 1193.0, 1193.0, 2.0, 2.0, 3.0, 3.0, 0.0, 0.0]",100,50.6,"[55.0, 44.0, 50.0, 52.0, 56.0, 47.0, 54.0, 56.0, 52.0, 54.0, 43.0, 47.0, 46.0, 43.0, 57.0, 45.0, 51.0, 48.0, 49.0, 43.0, 47.0, 54.0, 51.0, 58.0, 44.0, 56.0, 60.0, 54.0, 53.0, 46.0, 54.0, 53.0, 55.0, 55.0, 63.0, 54.0, 53.0, 52.0, 50.0, 49.0, 47.0, 35.0, 55.0, 42.0, 51.0, 53.0, 50.0, 46.0, 47.0, 51.0]",1685.36,"[613.0, 48.0, 2678.0, 2340.0, 5461.0, 1976.0, 1202.0, 2775.0, 277.0, 875.0, 359.0, 672.0, 115.0, 80.0, 1851.0, 212.0, 281.0, 650.0, 359.0, 85.0, 73.0, 538.0, 895.0, 9195.0, 17.0, 3714.0, 7165.0, 610.0, 832.0, 143.0, 4501.0, 6252.0, 2698.0, 1273.0, 8611.0, 1210.0, 410.0, 476.0, 532.0, 2142.0, 32.0, 2.0, 1413.0, 31.0, 2272.0, 1387.0, 2576.0, 220.0, 183.0, 1956.0]",50,43.04,"[38.0, 38.0, 52.0, 52.0, 47.0, 47.0, 31.0, 31.0, 46.0, 46.0, 42.0, 42.0, 48.0, 48.0, 45.0, 45.0, 44.0, 44.0, 48.0, 48.0, 49.0, 49.0, 41.0, 41.0, 48.0, 48.0, 40.0, 40.0, 49.0, 49.0, 43.0, 43.0, 41.0, 41.0, 46.0, 46.0, 36.0, 36.0, 53.0, 53.0, 30.0, 30.0, 42.0, 42.0, 41.0, 41.0, 32.0, 32.0, 43.0, 43.0, 40.0, 40.0, 41.0, 41.0, 42.0, 42.0, 46.0, 46.0, 28.0, 28.0, 46.0, 46.0, 48.0, 48.0, 46.0, 46.0, 48.0, 48.0, 49.0, 49.0, 37.0, 37.0, 40.0, 40.0, 41.0, 41.0, 43.0, 43.0, 43.0, 43.0, 51.0, 51.0, 35.0, 35.0, 43.0, 43.0, 43.0, 43.0, 46.0, 46.0, 45.0, 45.0, 46.0, 46.0, 43.0, 43.0, 44.0, 44.0, 43.0, 43.0]",308.58,"[5.0, 5.0, 645.0, 645.0, 1558.0, 1558.0, 2.0, 2.0, 293.0, 293.0, 469.0, 469.0, 168.0, 168.0, 124.0, 124.0, 21.0, 21.0, 166.0, 166.0, 1406.0, 1406.0, 182.0, 182.0, 219.0, 219.0, 38.0, 38.0, 200.0, 200.0, 86.0, 86.0, 10.0, 10.0, 386.0, 386.0, 3.0, 3.0, 2999.0, 2999.0, 0.0, 0.0, 32.0, 32.0, 17.0, 17.0, 2.0, 2.0, 11.0, 11.0, 11.0, 11.0, 109.0, 109.0, 11.0, 11.0, 108.0, 108.0, 0.0, 0.0, 580.0, 580.0, 1976.0, 1976.0, 399.0, 399.0, 203.0, 203.0, 159.0, 159.0, 4.0, 4.0, 0.0, 0.0, 17.0, 17.0, 88.0, 88.0, 277.0, 277.0, 181.0, 181.0, 2.0, 2.0, 17.0, 17.0, 43.0, 43.0, 801.0, 801.0, 219.0, 219.0, 932.0, 932.0, 82.0, 82.0, 92.0, 92.0, 76.0, 76.0]",100,38.88,"[38.0, 38.0, 40.0, 40.0, 24.0, 24.0, 43.0, 43.0, 43.0, 43.0, 36.0, 36.0, 49.0, 49.0, 41.0, 41.0, 41.0, 41.0, 39.0, 39.0, 45.0, 45.0, 46.0, 46.0, 43.0, 43.0, 43.0, 43.0, 40.0, 40.0, 38.0, 38.0, 44.0, 44.0, 42.0, 42.0, 43.0, 43.0, 43.0, 43.0, 22.0, 22.0, 30.0, 30.0, 44.0, 44.0, 32.0, 32.0, 47.0, 47.0, 39.0, 39.0, 42.0, 42.0, 40.0, 40.0, 46.0, 46.0, 36.0, 36.0, 37.0, 37.0, 41.0, 41.0, 35.0, 35.0, 20.0, 20.0, 47.0, 47.0, 37.0, 37.0, 41.0, 41.0, 42.0, 42.0, 28.0, 28.0, 44.0, 44.0, 42.0, 42.0, 24.0, 24.0, 43.0, 43.0, 42.0, 42.0, 35.0, 35.0, 43.0, 43.0, 47.0, 47.0, 33.0, 33.0, 33.0, 33.0, 31.0, 31.0]",102.34,"[5.0, 5.0, 9.0, 9.0, 1.0, 1.0, 276.0, 276.0, 112.0, 112.0, 38.0, 38.0, 247.0, 247.0, 49.0, 49.0, 5.0, 5.0, 24.0, 24.0, 584.0, 584.0, 555.0, 555.0, 51.0, 51.0, 80.0, 80.0, 6.0, 6.0, 9.0, 9.0, 19.0, 19.0, 159.0, 159.0, 64.0, 64.0, 85.0, 85.0, 0.0, 0.0, 1.0, 1.0, 48.0, 48.0, 2.0, 2.0, 65.0, 65.0, 7.0, 7.0, 143.0, 143.0, 5.0, 5.0, 108.0, 108.0, 9.0, 9.0, 12.0, 12.0, 411.0, 411.0, 14.0, 14.0, 0.0, 0.0, 98.0, 98.0, 4.0, 4.0, 0.0, 0.0, 25.0, 25.0, 0.0, 0.0, 384.0, 384.0, 4.0, 4.0, 0.0, 0.0, 17.0, 17.0, 31.0, 31.0, 0.0, 0.0, 153.0, 153.0, 1193.0, 1193.0, 2.0, 2.0, 3.0, 3.0, 0.0, 0.0]",100,40.42,"[38.0, 40.0, 45.0, 44.0, 36.0, 40.0, 27.0, 41.0, 47.0, 43.0, 35.0, 46.0, 45.0, 41.0, 45.0, 45.0, 47.0, 38.0, 38.0, 51.0, 44.0, 41.0, 34.0, 37.0, 44.0, 39.0, 36.0, 43.0, 30.0, 41.0, 37.0, 27.0, 42.0, 39.0, 47.0, 37.0, 33.0, 41.0, 41.0, 43.0, 41.0, 44.0, 44.0, 44.0, 42.0, 43.0, 38.0, 33.0, 41.0, 43.0]",122.7,"[5.0, 9.0, 976.0, 361.0, 11.0, 227.0, 0.0, 49.0, 64.0, 46.0, 48.0, 555.0, 83.0, 46.0, 41.0, 212.0, 68.0, 46.0, 11.0, 1765.0, 29.0, 26.0, 0.0, 27.0, 17.0, 7.0, 36.0, 20.0, 0.0, 30.0, 12.0, 19.0, 136.0, 5.0, 98.0, 4.0, 0.0, 17.0, 53.0, 277.0, 3.0, 59.0, 34.0, 67.0, 158.0, 153.0, 105.0, 2.0, 42.0, 76.0]",50,4885.64,4576.52,10200.44
