sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_ctt1_detection_time,aww_ctt1_local_cases,aww_ctt2_detection_time,aww_ctt2_local_cases,earliest_detection_time_ctt1,earliest_surveillance_type_ctt1,earliest_detection_time_ctt2,earliest_surveillance_type_ctt2,total_latent,total_infectious,total_detectable
762,Switzerland,1.5,4.0,0.08,0.04,83.25749259097987,26384.0,50.50000008553075,163.0,28.0,6.0,48.0,98.0,28.0,AWW,48.0,AWW,959.0,1047.0,2975.0
763,Switzerland,1.5,4.0,0.08,0.04,45.217063026767136,866.0,47.50000017504725,1251.0,31.0,125.0,59.0,7024.0,31.0,AWW,45.217063026767136,ICU,986.0,1064.0,3043.0
764,Switzerland,1.5,4.0,0.08,0.04,45.80556870685316,77.0,54.500000509995864,382.0,27.0,2.0,46.0,78.0,27.0,AWW,45.80556870685316,ICU,934.0,997.0,2914.0
765,Switzerland,1.5,4.0,0.08,0.04,33.01281604257132,102.0,50.50000099739174,1452.0,38.0,223.0,59.0,5393.0,33.01281604257132,ICU,33.01281604257132,ICU,959.0,1050.0,2980.0
766,Switzerland,1.5,4.0,0.08,0.04,46.787478576780615,623.0,43.50000034856682,397.0,40.0,221.0,49.0,843.0,40.0,AWW,43.50000034856682,HARISS,985.0,1025.0,2925.0
767,Switzerland,1.5,4.0,0.08,0.04,25.909657658821704,1.0,50.50000031737343,94.0,20.0,0.0,57.0,262.0,20.0,AWW,25.909657658821704,ICU,966.0,1046.0,2998.0
768,Switzerland,1.5,4.0,0.08,0.04,66.90131465922592,1905.0,57.50000026123928,496.0,40.0,38.0,48.0,109.0,40.0,AWW,48.0,AWW,962.0,1089.0,2946.0
769,Switzerland,1.5,4.0,0.08,0.04,60.374696593218005,1783.0,54.50000071311952,714.0,40.0,71.0,60.0,1692.0,40.0,AWW,54.50000071311952,HARISS,943.0,1079.0,3009.0
770,Switzerland,1.5,4.0,0.08,0.04,55.64546737543898,744.0,50.50000034125026,342.0,10.0,0.0,54.0,581.0,10.0,AWW,50.50000034125026,HARISS,970.0,1087.0,2986.0
771,Switzerland,1.5,4.0,0.08,0.04,74.72074603729334,19447.0,40.50000029255365,156.0,38.0,97.0,48.0,438.0,38.0,AWW,40.50000029255365,HARISS,927.0,1104.0,2940.0
772,Switzerland,1.5,4.0,0.08,0.04,79.35095699020333,8300.0,71.50000055213066,2564.0,34.0,26.0,52.0,92.0,34.0,AWW,52.0,AWW,1004.0,1043.0,3137.0
773,Switzerland,1.5,4.0,0.08,0.04,51.06717598031111,808.0,47.50000073886254,470.0,25.0,0.0,26.0,2.0,25.0,AWW,26.0,AWW,937.0,1045.0,3013.0
774,Switzerland,1.5,4.0,0.08,0.04,76.21627610634911,17168.0,50.50000084556698,400.0,16.0,0.0,54.0,671.0,16.0,AWW,50.50000084556698,HARISS,894.0,1096.0,2886.0
775,Switzerland,1.5,4.0,0.08,0.04,73.7989437148516,6746.0,64.50000050572325,1713.0,52.0,271.0,55.0,442.0,52.0,AWW,55.0,AWW,937.0,1090.0,2980.0
776,Switzerland,1.5,4.0,0.08,0.04,72.7961673811714,7829.0,50.50000099396276,210.0,23.0,1.0,37.0,8.0,23.0,AWW,37.0,AWW,995.0,1007.0,3009.0
777,Switzerland,1.5,4.0,0.08,0.04,56.8790354652978,1658.0,54.50000089904829,1166.0,27.0,5.0,40.0,76.0,27.0,AWW,40.0,AWW,971.0,1077.0,3038.0
778,Switzerland,1.5,4.0,0.08,0.04,51.91008146525334,725.0,54.50000091304855,1076.0,48.0,379.0,51.0,634.0,48.0,AWW,51.0,AWW,900.0,1084.0,2996.0
779,Switzerland,1.5,4.0,0.08,0.04,52.60968412231864,967.0,29.500000662063783,36.0,37.0,85.0,56.0,1617.0,29.500000662063783,HARISS,29.500000662063783,HARISS,925.0,1059.0,3005.0
780,Switzerland,1.5,4.0,0.08,0.04,11.905747658337408,0.0,57.500000949663,343.0,19.0,0.0,49.0,62.0,11.905747658337408,ICU,11.905747658337408,ICU,977.0,1002.0,3005.0
781,Switzerland,1.5,4.0,0.08,0.04,67.75883456651101,5512.0,50.5000003531912,384.0,39.0,15.0,56.0,892.0,39.0,AWW,50.5000003531912,HARISS,988.0,997.0,3048.0
782,Switzerland,1.5,4.0,0.08,0.04,57.303434136990056,616.0,64.5000003567934,1900.0,34.0,10.0,57.0,588.0,34.0,AWW,57.0,AWW,939.0,1088.0,3048.0
783,Switzerland,1.5,4.0,0.08,0.04,68.61793166436519,3303.0,43.50000003888763,38.0,34.0,2.0,45.0,61.0,34.0,AWW,43.50000003888763,HARISS,979.0,1114.0,3030.0
784,Switzerland,1.5,4.0,0.08,0.04,71.82601590067968,6891.0,47.500000359217196,166.0,27.0,7.0,47.0,158.0,27.0,AWW,47.0,AWW,919.0,1072.0,2959.0
785,Switzerland,1.5,4.0,0.08,0.04,56.814881672099894,1564.0,50.500000003292655,614.0,41.0,118.0,44.0,207.0,41.0,AWW,44.0,AWW,1001.0,1055.0,3051.0
786,Switzerland,1.5,4.0,0.08,0.04,41.54706627932166,598.0,33.50000031660795,146.0,30.0,84.0,21.0,20.0,30.0,AWW,21.0,AWW,967.0,1037.0,2966.0
787,Switzerland,1.5,4.0,0.08,0.04,73.03503530626224,5162.0,61.50000044373762,860.0,15.0,0.0,48.0,95.0,15.0,AWW,48.0,AWW,902.0,1042.0,2969.0
788,Switzerland,1.5,4.0,0.08,0.04,56.35975210869447,1245.0,54.500000094604225,953.0,37.0,32.0,18.0,0.0,37.0,AWW,18.0,AWW,980.0,1027.0,3102.0
789,Switzerland,1.5,4.0,0.08,0.04,61.67860109276723,3864.0,47.50000012576531,413.0,44.0,229.0,60.0,3066.0,44.0,AWW,47.50000012576531,HARISS,1017.0,1095.0,2902.0
790,Switzerland,1.5,4.0,0.08,0.04,69.52672156285597,5139.0,47.50000057826037,214.0,50.0,319.0,59.0,1098.0,47.50000057826037,HARISS,47.50000057826037,HARISS,927.0,1064.0,2937.0
791,Switzerland,1.5,4.0,0.08,0.04,73.16118545645435,4092.0,57.500000920371235,376.0,9.0,0.0,41.0,32.0,9.0,AWW,41.0,AWW,976.0,1022.0,2935.0
792,Switzerland,1.5,4.0,0.08,0.04,57.81058373823548,501.0,61.50000052838052,901.0,22.0,1.0,62.0,971.0,22.0,AWW,57.81058373823548,ICU,990.0,1133.0,3045.0
793,Switzerland,1.5,4.0,0.08,0.04,86.15508247666651,46456.0,71.50000090106852,5639.0,40.0,74.0,47.0,196.0,40.0,AWW,47.0,AWW,963.0,1008.0,3005.0
794,Switzerland,1.5,4.0,0.08,0.04,78.1612363633061,7858.0,57.50000007188677,363.0,42.0,20.0,63.0,766.0,42.0,AWW,57.50000007188677,HARISS,923.0,1082.0,2983.0
795,Switzerland,1.5,4.0,0.08,0.04,69.51144942520804,2933.0,64.50000060855999,1487.0,27.0,16.0,28.0,16.0,27.0,AWW,28.0,AWW,967.0,1035.0,3024.0
796,Switzerland,1.5,4.0,0.08,0.04,36.831290108996804,7.0,64.50000000170489,889.0,19.0,0.0,54.0,159.0,19.0,AWW,36.831290108996804,ICU,941.0,1037.0,2964.0
797,Switzerland,1.5,4.0,0.08,0.04,58.87801427518792,3249.0,29.50000085090388,53.0,21.0,19.0,51.0,959.0,21.0,AWW,29.50000085090388,HARISS,952.0,1062.0,3077.0
798,Switzerland,1.5,4.0,0.08,0.04,69.10517373654108,1583.0,71.50000030158506,2195.0,39.0,48.0,49.0,105.0,39.0,AWW,49.0,AWW,899.0,1013.0,3002.0
799,Switzerland,1.5,4.0,0.08,0.04,42.40962692542672,228.0,54.50000079383522,1519.0,37.0,62.0,53.0,1199.0,37.0,AWW,42.40962692542672,ICU,991.0,1042.0,3053.0
800,Switzerland,1.5,4.0,0.08,0.04,61.67752927921443,1177.0,43.5000007738414,75.0,42.0,61.0,62.0,1244.0,42.0,AWW,43.5000007738414,HARISS,977.0,1012.0,2981.0
801,Switzerland,1.5,4.0,0.08,0.04,71.93834075862053,4575.0,64.50000098282871,1532.0,36.0,3.0,67.0,2276.0,36.0,AWW,64.50000098282871,HARISS,1016.0,1057.0,3019.0
802,Switzerland,1.5,4.0,0.08,0.04,42.8096954329652,473.0,43.5000007130512,532.0,42.0,417.0,52.0,1979.0,42.0,AWW,42.8096954329652,ICU,979.0,1060.0,3002.0
803,Switzerland,1.5,4.0,0.08,0.04,67.00389026457583,1937.0,40.500000325464526,51.0,43.0,81.0,54.0,279.0,40.500000325464526,HARISS,40.500000325464526,HARISS,967.0,1076.0,3044.0
804,Switzerland,1.5,4.0,0.08,0.04,79.15500085040098,13976.0,61.50000052851424,1164.0,35.0,35.0,36.0,43.0,35.0,AWW,36.0,AWW,977.0,1038.0,2981.0
805,Switzerland,1.5,4.0,0.08,0.04,57.69196546016195,1811.0,47.50000081141362,348.0,27.0,10.0,49.0,457.0,27.0,AWW,47.50000081141362,HARISS,975.0,1023.0,2984.0
806,Switzerland,1.5,4.0,0.08,0.04,58.31746347299702,3487.0,47.50000000831832,704.0,24.0,20.0,58.0,3317.0,24.0,AWW,47.50000000831832,HARISS,953.0,1105.0,3007.0
807,Switzerland,1.5,4.0,0.08,0.04,71.71653035086774,5368.0,54.500000619295555,301.0,48.0,87.0,57.0,503.0,48.0,AWW,54.500000619295555,HARISS,1007.0,1067.0,3005.0
808,Switzerland,1.5,4.0,0.08,0.04,61.61989738584962,789.0,54.500000444998975,368.0,29.0,29.0,30.0,37.0,29.0,AWW,30.0,AWW,944.0,1052.0,3061.0
809,Switzerland,1.5,4.0,0.08,0.04,29.86435858781227,31.0,36.50000086221439,60.0,22.0,13.0,46.0,190.0,22.0,AWW,29.86435858781227,ICU,965.0,1028.0,2921.0
810,Switzerland,1.5,4.0,0.08,0.04,46.45247926438079,379.0,40.50000036512507,140.0,38.0,92.0,39.0,107.0,38.0,AWW,39.0,AWW,983.0,1041.0,2990.0
811,Switzerland,1.5,4.0,0.08,0.04,68.34850495272873,5283.0,40.50000062887858,89.0,43.0,122.0,65.0,3283.0,40.50000062887858,HARISS,40.50000062887858,HARISS,1017.0,1010.0,2871.0
812,Switzerland,1.5,4.0,0.08,0.04,47.09265586382403,282.0,15.500000302210918,2.0,34.0,49.0,59.0,1540.0,15.500000302210918,HARISS,15.500000302210918,HARISS,963.0,1044.0,3000.0
813,Switzerland,1.5,4.0,0.08,0.04,49.18692152717605,806.0,47.50000066151057,636.0,36.0,102.0,54.0,1716.0,36.0,AWW,47.50000066151057,HARISS,946.0,978.0,2924.0
814,Switzerland,1.5,4.0,0.08,0.04,61.412113047690035,1212.0,61.5000005787579,1225.0,30.0,5.0,46.0,92.0,30.0,AWW,46.0,AWW,991.0,1048.0,3080.0
815,Switzerland,1.5,4.0,0.08,0.04,64.88815263537967,990.0,43.50000057687614,39.0,48.0,89.0,55.0,221.0,43.50000057687614,HARISS,43.50000057687614,HARISS,995.0,1098.0,2954.0
816,Switzerland,1.5,4.0,0.08,0.04,59.036159388052546,1287.0,43.500000665278726,133.0,48.0,244.0,62.0,1974.0,43.500000665278726,HARISS,43.500000665278726,HARISS,962.0,1011.0,3040.0
817,Switzerland,1.5,4.0,0.08,0.04,41.45179888679767,330.0,40.50000023836957,278.0,35.0,120.0,52.0,1572.0,35.0,AWW,40.50000023836957,HARISS,961.0,1055.0,2901.0
818,Switzerland,1.5,4.0,0.08,0.04,73.67476585004242,5767.0,54.5000003152107,283.0,38.0,15.0,62.0,881.0,38.0,AWW,54.5000003152107,HARISS,986.0,992.0,2960.0
819,Switzerland,1.5,4.0,0.08,0.04,78.34907111431856,5255.0,61.500000616770556,578.0,31.0,7.0,5.0,0.0,31.0,AWW,5.0,AWW,1025.0,1055.0,2980.0
820,Switzerland,1.5,4.0,0.08,0.04,50.728428265165306,275.0,50.50000032002098,266.0,42.0,65.0,56.0,625.0,42.0,AWW,50.50000032002098,HARISS,969.0,1028.0,2973.0
821,Switzerland,1.5,4.0,0.08,0.04,32.73291679362954,303.0,40.50000006976108,1105.0,44.0,1813.0,45.0,2092.0,32.73291679362954,ICU,32.73291679362954,ICU,926.0,1046.0,2992.0
822,Switzerland,1.5,4.0,0.08,0.04,67.7621931608231,4176.0,50.50000096411453,313.0,22.0,2.0,59.0,1159.0,22.0,AWW,50.50000096411453,HARISS,968.0,1048.0,2990.0
823,Switzerland,1.5,4.0,0.08,0.04,57.962789415845045,3859.0,47.50000012881262,892.0,37.0,255.0,52.0,1683.0,37.0,AWW,47.50000012881262,HARISS,972.0,1050.0,2992.0
824,Switzerland,1.5,4.0,0.08,0.04,41.505493193983035,1889.0,40.50000077050425,1635.0,28.0,264.0,56.0,16677.0,28.0,AWW,40.50000077050425,HARISS,989.0,1033.0,2962.0
825,Switzerland,1.5,4.0,0.08,0.04,46.35171357126468,522.0,36.50000040675726,125.0,12.0,0.0,45.0,441.0,12.0,AWW,36.50000040675726,HARISS,973.0,1051.0,3022.0
826,Switzerland,1.5,4.0,0.08,0.04,44.16749293314411,328.0,54.50000037072116,1655.0,22.0,9.0,58.0,2857.0,22.0,AWW,44.16749293314411,ICU,1048.0,1036.0,2966.0
827,Switzerland,1.5,4.0,0.08,0.04,59.99006275767982,2643.0,43.50000051671046,229.0,15.0,0.0,34.0,53.0,15.0,AWW,34.0,AWW,976.0,995.0,2979.0
828,Switzerland,1.5,4.0,0.08,0.04,58.960269422092374,437.0,68.5000007370482,1933.0,44.0,37.0,57.0,334.0,44.0,AWW,57.0,AWW,920.0,1066.0,3057.0
829,Switzerland,1.5,4.0,0.08,0.04,51.080401093187476,1760.0,47.50000046700502,1039.0,42.0,481.0,43.0,539.0,42.0,AWW,43.0,AWW,973.0,1047.0,3052.0
830,Switzerland,1.5,4.0,0.08,0.04,35.66285405519042,364.0,33.50000076211388,278.0,22.0,56.0,46.0,1331.0,22.0,AWW,33.50000076211388,HARISS,1000.0,1081.0,2949.0
831,Switzerland,1.5,4.0,0.08,0.04,58.42992900207162,1863.0,57.500000338469995,1631.0,40.0,108.0,40.0,108.0,40.0,AWW,40.0,AWW,986.0,1002.0,3023.0
832,Switzerland,1.5,4.0,0.08,0.04,76.739214402237,4517.0,75.50000004344194,3806.0,32.0,1.0,33.0,3.0,32.0,AWW,33.0,AWW,970.0,1067.0,2980.0
833,Switzerland,1.5,4.0,0.08,0.04,62.11485285469309,3515.0,43.50000076579232,171.0,40.0,90.0,47.0,313.0,40.0,AWW,43.50000076579232,HARISS,960.0,1052.0,2956.0
834,Switzerland,1.5,4.0,0.08,0.04,53.4201829247341,797.0,50.50000040300531,481.0,33.0,20.0,41.0,85.0,33.0,AWW,41.0,AWW,1029.0,1066.0,3038.0
835,Switzerland,1.5,4.0,0.08,0.04,66.72795297285545,4059.0,50.50000054238484,462.0,38.0,74.0,38.0,74.0,38.0,AWW,38.0,AWW,916.0,1059.0,2995.0
836,Switzerland,1.5,4.0,0.08,0.04,62.70491857154423,2898.0,47.50000094068476,207.0,23.0,0.0,49.0,265.0,23.0,AWW,47.50000094068476,HARISS,943.0,1068.0,2929.0
837,Switzerland,1.5,4.0,0.08,0.04,81.63377751979442,16116.0,68.50000053858568,2178.0,33.0,10.0,58.0,458.0,33.0,AWW,58.0,AWW,969.0,1069.0,2833.0
838,Switzerland,1.5,4.0,0.08,0.04,71.06297827068579,14612.0,47.50000021743797,371.0,32.0,25.0,58.0,1999.0,32.0,AWW,47.50000021743797,HARISS,971.0,1044.0,2989.0
839,Switzerland,1.5,4.0,0.08,0.04,54.9996108258985,4415.0,50.5000007839286,2200.0,33.0,136.0,34.0,158.0,33.0,AWW,34.0,AWW,974.0,1084.0,2934.0
840,Switzerland,1.5,4.0,0.08,0.04,58.0942503415879,1372.0,54.500000047259036,831.0,8.0,0.0,55.0,901.0,8.0,AWW,54.500000047259036,HARISS,981.0,1022.0,2928.0
841,Switzerland,1.5,4.0,0.08,0.04,43.96220169139744,581.0,43.500000808303746,537.0,36.0,155.0,49.0,1236.0,36.0,AWW,43.500000808303746,HARISS,940.0,1075.0,2968.0
842,Switzerland,1.5,4.0,0.08,0.04,40.32859908420862,232.0,47.50000027515112,837.0,30.0,27.0,30.0,27.0,30.0,AWW,30.0,AWW,948.0,1079.0,3010.0
843,Switzerland,1.5,4.0,0.08,0.04,77.24794451961705,8069.0,57.50000060038726,483.0,43.0,35.0,20.0,2.0,43.0,AWW,20.0,AWW,987.0,1007.0,3063.0
844,Switzerland,1.5,4.0,0.08,0.04,61.515319264651126,3115.0,47.50000036176605,408.0,23.0,1.0,30.0,14.0,23.0,AWW,30.0,AWW,1019.0,1019.0,3039.0
845,Switzerland,1.5,4.0,0.08,0.04,72.36019999481094,6399.0,64.5000007521536,2014.0,41.0,45.0,53.0,360.0,41.0,AWW,53.0,AWW,1034.0,1032.0,2987.0
846,Switzerland,1.5,4.0,0.08,0.04,41.372748109552155,431.0,33.50000009087399,119.0,45.0,725.0,62.0,8287.0,33.50000009087399,HARISS,33.50000009087399,HARISS,1023.0,1056.0,3005.0
847,Switzerland,1.5,4.0,0.08,0.04,53.829072982638955,1231.0,50.50000080630322,747.0,39.0,143.0,52.0,918.0,39.0,AWW,50.50000080630322,HARISS,946.0,1075.0,3028.0
848,Switzerland,1.5,4.0,0.08,0.04,32.752944923293114,8.0,68.50000049152467,2667.0,27.0,7.0,54.0,292.0,27.0,AWW,32.752944923293114,ICU,974.0,994.0,3067.0
849,Switzerland,1.5,4.0,0.08,0.04,37.29738653836113,359.0,40.50000049495358,618.0,24.0,44.0,48.0,2227.0,24.0,AWW,37.29738653836113,ICU,956.0,1055.0,3058.0
850,Switzerland,1.5,4.0,0.08,0.04,37.35186368889915,40.0,54.500000897808526,546.0,47.0,170.0,48.0,200.0,37.35186368889915,ICU,37.35186368889915,ICU,1033.0,1069.0,2987.0
851,Switzerland,1.5,4.0,0.08,0.04,21.130535789301042,8.0,54.500000167553594,301.0,27.0,13.0,28.0,14.0,21.130535789301042,ICU,21.130535789301042,ICU,967.0,1024.0,2979.0
852,Switzerland,1.5,4.0,0.08,0.04,64.34073197005408,2389.0,61.500000746102565,1533.0,41.0,36.0,46.0,97.0,41.0,AWW,46.0,AWW,993.0,1109.0,3012.0
853,Switzerland,1.5,4.0,0.08,0.04,22.97246282100625,34.0,57.500000825663605,441.0,10.0,0.0,47.0,251.0,10.0,AWW,22.97246282100625,ICU,1002.0,1137.0,3005.0
854,Switzerland,1.5,4.0,0.08,0.04,60.18297885081396,2574.0,47.50000053810171,402.0,17.0,0.0,52.0,750.0,17.0,AWW,47.50000053810171,HARISS,992.0,1071.0,2987.0
855,Switzerland,1.5,4.0,0.08,0.04,29.00346779041133,60.0,61.50000041207878,558.0,13.0,0.0,30.0,64.0,13.0,AWW,29.00346779041133,ICU,1001.0,1062.0,2925.0
856,Switzerland,1.5,4.0,0.08,0.04,65.17219799842408,1873.0,54.5000007650779,449.0,15.0,0.0,61.0,1048.0,15.0,AWW,54.5000007650779,HARISS,982.0,1110.0,2930.0
857,Switzerland,1.5,4.0,0.08,0.04,43.2525336714742,655.0,40.500000639717605,448.0,31.0,113.0,43.0,630.0,31.0,AWW,40.500000639717605,HARISS,925.0,1003.0,2914.0
858,Switzerland,1.5,4.0,0.08,0.04,11.33781900983966,6.0,64.50000043426597,1020.0,11.0,6.0,57.0,317.0,11.0,AWW,11.33781900983966,ICU,1079.0,1032.0,3014.0
859,Switzerland,1.5,4.0,0.08,0.04,51.13833606034122,753.0,47.50000089620182,398.0,44.0,213.0,62.0,3994.0,44.0,AWW,47.50000089620182,HARISS,976.0,994.0,2962.0
860,Switzerland,1.5,4.0,0.08,0.04,19.760218698860232,11.0,40.500000207156816,185.0,42.0,243.0,46.0,444.0,19.760218698860232,ICU,19.760218698860232,ICU,974.0,1061.0,2975.0
861,Switzerland,1.5,4.0,0.08,0.04,67.38574247740759,4485.0,64.50000049025866,2955.0,25.0,0.0,51.0,320.0,25.0,AWW,51.0,AWW,987.0,1051.0,3055.0
862,Switzerland,1.5,4.0,0.08,0.04,35.1010470875097,24.0,61.500000103850134,1510.0,44.0,113.0,51.0,322.0,35.1010470875097,ICU,35.1010470875097,ICU,1048.0,1055.0,3050.0
863,Switzerland,1.5,4.0,0.08,0.04,53.857501513691595,1090.0,50.50000014037815,696.0,19.0,16.0,57.0,1659.0,19.0,AWW,50.50000014037815,HARISS,939.0,1068.0,3015.0
864,Switzerland,1.5,4.0,0.08,0.04,53.421055381688156,561.0,43.50000072851751,143.0,28.0,25.0,52.0,466.0,28.0,AWW,43.50000072851751,HARISS,993.0,1036.0,3047.0
865,Switzerland,1.5,4.0,0.08,0.04,20.90491447211913,16.0,54.50000035822983,1443.0,28.0,42.0,66.0,7995.0,20.90491447211913,ICU,20.90491447211913,ICU,921.0,1048.0,2959.0
866,Switzerland,1.5,4.0,0.08,0.04,80.6720345342417,10173.0,40.500000963131924,12.0,48.0,79.0,51.0,123.0,40.500000963131924,HARISS,40.500000963131924,HARISS,957.0,1006.0,2938.0
867,Switzerland,1.5,4.0,0.08,0.04,50.094222791069434,389.0,54.50000054639693,786.0,27.0,9.0,37.0,50.0,27.0,AWW,37.0,AWW,993.0,1038.0,2988.0
868,Switzerland,1.5,4.0,0.08,0.04,29.421211501882187,13.0,29.500000703556317,13.0,46.0,54.0,58.0,520.0,29.421211501882187,ICU,29.421211501882187,ICU,984.0,1095.0,2984.0
869,Switzerland,1.5,4.0,0.08,0.04,54.16839771796553,1833.0,50.50000026124784,1029.0,34.0,46.0,48.0,685.0,34.0,AWW,48.0,AWW,977.0,1070.0,2994.0
870,Switzerland,1.5,4.0,0.08,0.04,38.63396321066102,43.0,64.50000040549104,1572.0,40.0,47.0,52.0,193.0,38.63396321066102,ICU,38.63396321066102,ICU,972.0,1045.0,2982.0
871,Switzerland,1.5,4.0,0.08,0.04,66.36979358838425,2416.0,61.50000067718555,1165.0,39.0,52.0,51.0,249.0,39.0,AWW,51.0,AWW,916.0,1075.0,3028.0
872,Switzerland,1.5,4.0,0.08,0.04,67.24784779999561,998.0,50.50000055814156,60.0,22.0,0.0,52.0,78.0,22.0,AWW,50.50000055814156,HARISS,986.0,981.0,2977.0
873,Switzerland,1.5,4.0,0.08,0.04,81.46800811625539,8967.0,61.5000007606031,602.0,38.0,7.0,46.0,89.0,38.0,AWW,46.0,AWW,906.0,1047.0,2918.0
874,Switzerland,1.5,4.0,0.08,0.04,68.23711728199531,3022.0,57.500000226381296,581.0,41.0,25.0,53.0,282.0,41.0,AWW,53.0,AWW,996.0,1102.0,2968.0
875,Switzerland,1.5,4.0,0.08,0.04,48.35898042720332,144.0,43.500000818760995,83.0,24.0,4.0,24.0,4.0,24.0,AWW,24.0,AWW,959.0,1046.0,3026.0
876,Switzerland,1.5,4.0,0.08,0.04,36.85122031709083,10.0,61.5000002267192,841.0,35.0,8.0,36.0,10.0,35.0,AWW,36.0,AWW,970.0,1031.0,2988.0
877,Switzerland,1.5,4.0,0.08,0.04,51.693499825038764,719.0,54.50000072149646,1056.0,26.0,2.0,51.0,649.0,26.0,AWW,51.0,AWW,942.0,1058.0,3012.0
878,Switzerland,1.5,4.0,0.08,0.04,69.48734918893231,3088.0,50.50000026982408,96.0,44.0,24.0,52.0,126.0,44.0,AWW,50.50000026982408,HARISS,1000.0,1043.0,2933.0
879,Switzerland,1.5,4.0,0.08,0.04,65.54559254107792,2205.0,43.50000066977813,91.0,52.0,298.0,63.0,1511.0,43.50000066977813,HARISS,43.50000066977813,HARISS,968.0,1037.0,2928.0
880,Switzerland,1.5,4.0,0.08,0.04,8.61013189314947,3.0,54.500000547463515,2131.0,45.0,490.0,48.0,746.0,8.61013189314947,ICU,8.61013189314947,ICU,924.0,1034.0,2948.0
881,Switzerland,1.5,4.0,0.08,0.04,58.16760202551888,4704.0,36.500000260267804,165.0,31.0,68.0,32.0,80.0,31.0,AWW,32.0,AWW,937.0,1033.0,2991.0
882,Switzerland,1.5,4.0,0.08,0.04,64.8320325601811,905.0,43.500000909114746,27.0,30.0,0.0,36.0,13.0,30.0,AWW,36.0,AWW,964.0,1068.0,2908.0
883,Switzerland,1.5,4.0,0.08,0.04,71.86035037408739,3849.0,54.50000078881813,198.0,22.0,0.0,45.0,33.0,22.0,AWW,45.0,AWW,1007.0,1029.0,3005.0
884,Switzerland,1.5,4.0,0.08,0.04,73.17972213592192,14133.0,57.50000002960139,1331.0,23.0,0.0,42.0,86.0,23.0,AWW,42.0,AWW,945.0,1062.0,3044.0
885,Switzerland,1.5,4.0,0.08,0.04,20.55189976980317,51.0,19.50000030947651,51.0,38.0,63.0,46.0,120.0,19.50000030947651,HARISS,19.50000030947651,HARISS,955.0,1051.0,3030.0
886,Switzerland,1.5,4.0,0.08,0.04,45.09997302093453,318.0,43.5000007170845,266.0,33.0,92.0,34.0,101.0,33.0,AWW,34.0,AWW,989.0,1005.0,2991.0
887,Switzerland,1.5,4.0,0.08,0.04,60.45331651903724,470.0,61.50000031562673,535.0,49.0,87.0,50.0,89.0,49.0,AWW,50.0,AWW,954.0,1030.0,2950.0
888,Switzerland,1.5,4.0,0.08,0.04,63.846146807073275,2588.0,61.50000081145563,1878.0,42.0,66.0,42.0,66.0,42.0,AWW,42.0,AWW,981.0,1062.0,2939.0
889,Switzerland,1.5,4.0,0.08,0.04,74.93621265577667,3652.0,64.50000098576308,786.0,34.0,9.0,55.0,164.0,34.0,AWW,55.0,AWW,978.0,1054.0,3017.0
890,Switzerland,1.5,4.0,0.08,0.04,77.35041225396495,9793.0,54.500000189886535,341.0,42.0,51.0,49.0,147.0,42.0,AWW,49.0,AWW,964.0,1065.0,3048.0
891,Switzerland,1.5,4.0,0.08,0.04,77.97874503517113,12579.0,61.500000384314006,1034.0,28.0,5.0,63.0,1291.0,28.0,AWW,61.500000384314006,HARISS,1002.0,1081.0,2939.0
892,Switzerland,1.5,4.0,0.08,0.04,38.06314064109561,719.0,43.50000001035832,1593.0,47.0,2822.0,59.0,17897.0,38.06314064109561,ICU,38.06314064109561,ICU,1007.0,1071.0,3002.0
893,Switzerland,1.5,4.0,0.08,0.04,76.65039200440748,12003.0,64.50000005680492,1983.0,28.0,8.0,55.0,431.0,28.0,AWW,55.0,AWW,962.0,1074.0,3009.0
894,Switzerland,1.5,4.0,0.08,0.04,43.56908016439113,1035.0,36.500000541203136,329.0,8.0,0.0,53.0,4221.0,8.0,AWW,36.500000541203136,HARISS,979.0,1012.0,3000.0
895,Switzerland,1.5,4.0,0.08,0.04,35.77919076593448,27.0,43.500000757177624,71.0,17.0,0.0,36.0,29.0,17.0,AWW,35.77919076593448,ICU,990.0,1064.0,2994.0
896,Switzerland,1.5,4.0,0.08,0.04,63.15339657219674,7353.0,57.500000621342494,2982.0,19.0,2.0,41.0,188.0,19.0,AWW,41.0,AWW,983.0,1013.0,3053.0
897,Switzerland,1.5,4.0,0.08,0.04,56.80304691429679,769.0,50.500000027177755,273.0,45.0,92.0,55.0,575.0,45.0,AWW,50.500000027177755,HARISS,1016.0,1015.0,2982.0
898,Switzerland,1.5,4.0,0.08,0.04,50.56211308704219,361.0,64.50000069628365,2466.0,23.0,0.0,34.0,13.0,23.0,AWW,34.0,AWW,929.0,1048.0,2935.0
899,Switzerland,1.5,4.0,0.08,0.04,53.441381554520554,1989.0,47.50000096789231,875.0,26.0,20.0,56.0,2944.0,26.0,AWW,47.50000096789231,HARISS,985.0,1015.0,2924.0
900,Switzerland,1.5,4.0,0.08,0.04,29.936728368293316,21.0,64.50000096734213,1770.0,36.0,25.0,51.0,191.0,29.936728368293316,ICU,29.936728368293316,ICU,960.0,1064.0,3036.0
