sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_detection_time,aww_local_cases,earliest_detection_time,earliest_surveillance_type,total_latent,total_infectious,total_detectable
170,Switzerland,2.0,4.0,0.08,0.04,31.67084190091985,228.0,43.5000000663754,2908.0,34.0,385.0,31.67084190091985,ICU,2132.0,1913.0,4300.0
171,Switzerland,2.0,4.0,0.08,0.04,37.741869953708544,70.0,40.50000051848406,131.0,26.0,1.0,26.0,AWW,2093.0,1912.0,4383.0
172,Switzerland,2.0,4.0,0.08,0.04,43.43775819595163,5145.0,43.50000085644943,5210.0,36.0,1080.0,36.0,AWW,2077.0,1978.0,4248.0
173,Switzerland,2.0,4.0,0.08,0.04,21.749674433519885,154.0,33.5000001495254,1562.0,39.0,5306.0,21.749674433519885,ICU,1968.0,1998.0,4360.0
174,Switzerland,2.0,4.0,0.08,0.04,41.132996590577704,282.0,50.50000091153411,1771.0,27.0,17.0,27.0,AWW,2034.0,1980.0,4346.0
175,Switzerland,2.0,4.0,0.08,0.04,47.45898750193101,2242.0,50.5000000986535,4109.0,32.0,105.0,32.0,AWW,2094.0,1930.0,4396.0
176,Switzerland,2.0,4.0,0.08,0.04,28.743446170431078,23.0,50.50000092461908,2018.0,12.0,0.0,12.0,AWW,1998.0,1922.0,4361.0
177,Switzerland,2.0,4.0,0.08,0.04,44.670626999385505,842.0,47.500000026976366,1471.0,32.0,70.0,32.0,AWW,1995.0,1993.0,4438.0
178,Switzerland,2.0,4.0,0.08,0.04,37.39165311729276,283.0,36.5000004379981,246.0,27.0,29.0,27.0,AWW,1992.0,1907.0,4388.0
179,Switzerland,2.0,4.0,0.08,0.04,42.345429559844106,1856.0,43.50000055999817,2414.0,39.0,899.0,39.0,AWW,2073.0,2004.0,4287.0
180,Switzerland,2.0,4.0,0.08,0.04,39.293337946617356,3672.0,36.50000077184691,1996.0,38.0,2775.0,36.50000077184691,HARISS,2074.0,1855.0,4307.0
181,Switzerland,2.0,4.0,0.08,0.04,49.50629983237323,2432.0,43.50000022380303,713.0,37.0,173.0,37.0,AWW,2131.0,1875.0,4345.0
182,Switzerland,2.0,4.0,0.08,0.04,50.35744024145927,1678.0,54.50000051284416,4221.0,31.0,34.0,31.0,AWW,2120.0,1872.0,4381.0
183,Switzerland,2.0,4.0,0.08,0.04,32.218546260320686,1710.0,26.50000030841195,483.0,39.0,7361.0,26.50000030841195,HARISS,2142.0,2007.0,4350.0
184,Switzerland,2.0,4.0,0.08,0.04,33.11552663123436,1414.0,33.50000088421551,1535.0,23.0,34.0,23.0,AWW,2024.0,1954.0,4382.0
185,Switzerland,2.0,4.0,0.08,0.04,36.39746843811159,665.0,26.500000156423354,59.0,36.0,601.0,26.500000156423354,HARISS,2066.0,1957.0,4327.0
186,Switzerland,2.0,4.0,0.08,0.04,36.48877013232677,1673.0,40.500000908681514,4070.0,28.0,283.0,28.0,AWW,2009.0,1912.0,4322.0
187,Switzerland,2.0,4.0,0.08,0.04,40.08182996703742,2132.0,33.50000036666548,497.0,37.0,1058.0,33.50000036666548,HARISS,2065.0,1951.0,4315.0
188,Switzerland,2.0,4.0,0.08,0.04,25.19644326865376,550.0,29.50000094271476,1355.0,34.0,2693.0,25.19644326865376,ICU,2126.0,1891.0,4313.0
189,Switzerland,2.0,4.0,0.08,0.04,20.71311004267164,2.0,50.50000095474174,3647.0,29.0,34.0,20.71311004267164,ICU,2093.0,1971.0,4387.0
190,Switzerland,2.0,4.0,0.08,0.04,17.139599932212633,6.0,Inf,NaN,33.0,6.0,17.139599932212633,ICU,2081.0,1944.0,4509.0
191,Switzerland,2.0,4.0,0.08,0.04,24.75890694414405,2534.0,26.500000512975944,3521.0,39.0,44084.0,24.75890694414405,ICU,2170.0,1908.0,4280.0
192,Switzerland,2.0,4.0,0.08,0.04,28.088662276257743,2852.0,26.500000319562513,1839.0,30.0,4484.0,26.500000319562513,HARISS,2065.0,1935.0,4288.0
193,Switzerland,2.0,4.0,0.08,0.04,36.51792102319682,3861.0,26.50000096691513,459.0,35.0,2806.0,26.50000096691513,HARISS,2077.0,1983.0,4272.0
194,Switzerland,2.0,4.0,0.08,0.04,31.000339886349888,1116.0,36.50000043142765,3822.0,22.0,134.0,22.0,AWW,2079.0,1940.0,4280.0
195,Switzerland,2.0,4.0,0.08,0.04,37.52028127947769,260.0,43.50000040216824,1033.0,37.0,236.0,37.0,AWW,2034.0,1977.0,4370.0
196,Switzerland,2.0,4.0,0.08,0.04,33.8657808342292,507.0,36.50000071288864,950.0,27.0,92.0,27.0,AWW,2050.0,2005.0,4328.0
197,Switzerland,2.0,4.0,0.08,0.04,47.07678140200081,1098.0,15.500000982739952,2.0,34.0,49.0,15.500000982739952,HARISS,2065.0,1947.0,4344.0
198,Switzerland,2.0,4.0,0.08,0.04,28.240466349602002,196.0,43.500000775205606,5039.0,33.0,513.0,28.240466349602002,ICU,2073.0,1967.0,4323.0
199,Switzerland,2.0,4.0,0.08,0.04,33.497154895528666,193.0,43.50000039634853,1924.0,30.0,67.0,30.0,AWW,2045.0,1956.0,4243.0
200,Switzerland,2.0,4.0,0.08,0.04,51.53890918494093,1714.0,43.50000019727839,283.0,36.0,57.0,36.0,AWW,2101.0,1970.0,4255.0
201,Switzerland,2.0,4.0,0.08,0.04,45.42653483381349,530.0,36.50000078727879,71.0,8.0,0.0,8.0,AWW,1977.0,1883.0,4348.0
202,Switzerland,2.0,4.0,0.08,0.04,45.77239458068039,144.0,54.500000005530815,870.0,34.0,29.0,34.0,AWW,1970.0,2054.0,4308.0
203,Switzerland,2.0,4.0,0.08,0.04,50.83942059053982,2623.0,47.50000046269324,1251.0,27.0,9.0,27.0,AWW,2167.0,1938.0,4500.0
204,Switzerland,2.0,4.0,0.08,0.04,43.46602999898232,1589.0,43.50000005803023,1602.0,34.0,211.0,34.0,AWW,2094.0,1907.0,4411.0
205,Switzerland,2.0,4.0,0.08,0.04,42.336267473045645,432.0,54.50000028645089,6694.0,42.0,390.0,42.0,AWW,2124.0,1878.0,4285.0
206,Switzerland,2.0,4.0,0.08,0.04,63.48408303911312,929.0,Inf,NaN,35.0,24.0,35.0,AWW,1986.0,1915.0,4398.0
207,Switzerland,2.0,4.0,0.08,0.04,39.95342298712707,2224.0,40.50000088384573,2498.0,37.0,1167.0,37.0,AWW,2049.0,1922.0,4357.0
208,Switzerland,2.0,4.0,0.08,0.04,27.42029721960162,83.0,43.50000027525351,2154.0,32.0,182.0,27.42029721960162,ICU,2037.0,2000.0,4252.0
209,Switzerland,2.0,4.0,0.08,0.04,44.345126107485804,3977.0,22.500000318569096,25.0,38.0,995.0,22.500000318569096,HARISS,2123.0,1987.0,4436.0
210,Switzerland,2.0,4.0,0.08,0.04,45.457462043785235,2241.0,47.500000908171934,3623.0,34.0,206.0,34.0,AWW,2078.0,1881.0,4272.0
211,Switzerland,2.0,4.0,0.08,0.04,33.37517106424544,688.0,33.50000041418395,701.0,29.0,268.0,29.0,AWW,2069.0,1931.0,4410.0
212,Switzerland,2.0,4.0,0.08,0.04,23.355025394767253,89.0,26.500000806373972,181.0,34.0,1078.0,23.355025394767253,ICU,2090.0,1896.0,4351.0
213,Switzerland,2.0,4.0,0.08,0.04,37.43660475243362,1215.0,36.50000032262923,1008.0,37.0,1113.0,36.50000032262923,HARISS,2066.0,1895.0,4171.0
214,Switzerland,2.0,4.0,0.08,0.04,47.7366784093885,3800.0,40.500000559902304,793.0,36.0,316.0,36.0,AWW,2070.0,1918.0,4358.0
215,Switzerland,2.0,4.0,0.08,0.04,30.070406127746693,513.0,29.50000059128965,464.0,39.0,3527.0,29.50000059128965,HARISS,2064.0,1963.0,4277.0
216,Switzerland,2.0,4.0,0.08,0.04,27.34739603755838,751.0,29.500000143858877,1251.0,34.0,3234.0,27.34739603755838,ICU,2060.0,1924.0,4482.0
217,Switzerland,2.0,4.0,0.08,0.04,41.529121355753865,303.0,43.500000769654655,456.0,39.0,188.0,39.0,AWW,2030.0,1975.0,4354.0
218,Switzerland,2.0,4.0,0.08,0.04,31.51446889525414,332.0,29.500000959887927,199.0,34.0,568.0,29.500000959887927,HARISS,2122.0,1921.0,4480.0
219,Switzerland,2.0,4.0,0.08,0.04,45.609487091736256,3328.0,47.500000500645925,5226.0,25.0,47.0,25.0,AWW,2085.0,1897.0,4214.0
220,Switzerland,2.0,4.0,0.08,0.04,41.223893655293416,3626.0,40.500000339924725,3060.0,33.0,595.0,33.0,AWW,2014.0,1936.0,4350.0
221,Switzerland,2.0,4.0,0.08,0.04,53.636929804666806,3419.0,36.500000848918894,87.0,38.0,130.0,36.500000848918894,HARISS,2054.0,1939.0,4342.0
222,Switzerland,2.0,4.0,0.08,0.04,37.02290823883264,1297.0,33.50000015306839,605.0,27.0,120.0,27.0,AWW,2076.0,1938.0,4388.0
223,Switzerland,2.0,4.0,0.08,0.04,37.7700947040568,210.0,47.50000021648246,1604.0,35.0,123.0,35.0,AWW,2052.0,1899.0,4386.0
224,Switzerland,2.0,4.0,0.08,0.04,63.28894844395261,1348.0,47.50000066684452,165.0,41.0,45.0,41.0,AWW,2094.0,1983.0,4329.0
225,Switzerland,2.0,4.0,0.08,0.04,59.51546315343529,967.0,Inf,NaN,35.0,18.0,35.0,AWW,2047.0,2045.0,4326.0
226,Switzerland,2.0,4.0,0.08,0.04,27.866899111743972,9.0,50.50000008121774,794.0,35.0,27.0,27.866899111743972,ICU,2104.0,1980.0,4388.0
227,Switzerland,2.0,4.0,0.08,0.04,46.29339387671903,3782.0,36.500000618753795,428.0,27.0,68.0,27.0,AWW,2073.0,1901.0,4226.0
228,Switzerland,2.0,4.0,0.08,0.04,55.49164771397799,5080.0,54.50000074482671,4086.0,37.0,87.0,37.0,AWW,2137.0,1947.0,4308.0
229,Switzerland,2.0,4.0,0.08,0.04,29.778771066961077,4.0,Inf,NaN,40.0,4.0,29.778771066961077,ICU,1971.0,1996.0,4256.0
230,Switzerland,2.0,4.0,0.08,0.04,39.65238364175131,2284.0,36.50000088787422,1183.0,25.0,124.0,25.0,AWW,2098.0,1888.0,4276.0
231,Switzerland,2.0,4.0,0.08,0.04,35.91131595609365,1685.0,36.5000007934703,1920.0,40.0,3760.0,35.91131595609365,ICU,1971.0,1952.0,4269.0
232,Switzerland,2.0,4.0,0.08,0.04,34.470606322153664,780.0,29.500000393931575,309.0,28.0,224.0,28.0,AWW,2049.0,1934.0,4275.0
233,Switzerland,2.0,4.0,0.08,0.04,26.559063315592315,28.0,43.500000665407974,1131.0,35.0,173.0,26.559063315592315,ICU,2087.0,1891.0,4189.0
234,Switzerland,2.0,4.0,0.08,0.04,38.30967622203663,1273.0,40.500000265097846,1954.0,35.0,625.0,35.0,AWW,2046.0,1914.0,4389.0
235,Switzerland,2.0,4.0,0.08,0.04,34.095557422423894,1497.0,29.50000076054252,707.0,21.0,91.0,21.0,AWW,2011.0,1969.0,4163.0
236,Switzerland,2.0,4.0,0.08,0.04,23.543902055217597,377.0,19.500000845495016,150.0,33.0,2974.0,19.500000845495016,HARISS,2032.0,1968.0,4259.0
237,Switzerland,2.0,4.0,0.08,0.04,34.98036617253328,96.0,43.50000051416928,477.0,23.0,4.0,23.0,AWW,2072.0,2026.0,4334.0
238,Switzerland,2.0,4.0,0.08,0.04,41.13558091392839,254.0,54.500000380713985,3458.0,32.0,88.0,32.0,AWW,2042.0,1888.0,4359.0
239,Switzerland,2.0,4.0,0.08,0.04,48.24990830406628,3559.0,47.500000280088166,3007.0,26.0,23.0,26.0,AWW,1984.0,1943.0,4339.0
240,Switzerland,2.0,4.0,0.08,0.04,45.643771256615544,3621.0,29.50000063492212,100.0,28.0,68.0,28.0,AWW,2051.0,1973.0,4289.0
241,Switzerland,2.0,4.0,0.08,0.04,36.340941293799844,276.0,43.50000076314698,1297.0,29.0,73.0,29.0,AWW,2041.0,1940.0,4351.0
242,Switzerland,2.0,4.0,0.08,0.04,34.27286408681789,1567.0,36.500000250413294,2284.0,37.0,2524.0,34.27286408681789,ICU,2020.0,1895.0,4309.0
243,Switzerland,2.0,4.0,0.08,0.04,49.60337376441882,693.0,54.50000038181813,2006.0,31.0,19.0,31.0,AWW,2116.0,1998.0,4448.0
244,Switzerland,2.0,4.0,0.08,0.04,42.711649719845525,978.0,43.500000428105935,1157.0,34.0,130.0,34.0,AWW,1966.0,1902.0,4431.0
245,Switzerland,2.0,4.0,0.08,0.04,35.62265609331018,534.0,43.5000000375055,2772.0,35.0,482.0,35.0,AWW,2050.0,1997.0,4443.0
246,Switzerland,2.0,4.0,0.08,0.04,10.278125475601414,0.0,50.5000001792773,4423.0,36.0,199.0,10.278125475601414,ICU,2141.0,1961.0,4311.0
247,Switzerland,2.0,4.0,0.08,0.04,47.11298747893797,3284.0,29.50000048943081,67.0,25.0,28.0,25.0,AWW,1960.0,1976.0,4322.0
248,Switzerland,2.0,4.0,0.08,0.04,34.48128645661504,105.0,47.50000070129676,1657.0,33.0,71.0,33.0,AWW,2164.0,1981.0,4330.0
249,Switzerland,2.0,4.0,0.08,0.04,36.33818453688621,90.0,43.50000066334444,444.0,27.0,11.0,27.0,AWW,1989.0,1892.0,4375.0
250,Switzerland,2.0,4.0,0.08,0.04,20.149458797915013,965.0,12.500000997787275,265.0,29.0,3184.0,12.500000997787275,HARISS,2184.0,2019.0,4376.0
251,Switzerland,2.0,4.0,0.08,0.04,11.917065613088106,5.0,Inf,NaN,28.0,5.0,11.917065613088106,ICU,2073.0,1958.0,4293.0
252,Switzerland,2.0,4.0,0.08,0.04,29.34025411512282,115.0,36.50000006163865,574.0,19.0,9.0,19.0,AWW,2105.0,1946.0,4418.0
253,Switzerland,2.0,4.0,0.08,0.04,45.500760456666896,308.0,43.50000044501056,190.0,35.0,26.0,35.0,AWW,2036.0,1983.0,4327.0
254,Switzerland,2.0,4.0,0.08,0.04,43.322027973099225,65.0,Inf,NaN,36.0,21.0,36.0,AWW,2076.0,1864.0,4358.0
255,Switzerland,2.0,4.0,0.08,0.04,39.181195419227954,330.0,47.50000036174925,2176.0,35.0,129.0,35.0,AWW,2086.0,1961.0,4359.0
256,Switzerland,2.0,4.0,0.08,0.04,51.72695862508624,1158.0,54.500000102115,2117.0,36.0,45.0,36.0,AWW,2021.0,2007.0,4354.0
257,Switzerland,2.0,4.0,0.08,0.04,47.2483915277034,1147.0,50.500000397005216,2366.0,23.0,18.0,23.0,AWW,2013.0,2022.0,4275.0
258,Switzerland,2.0,4.0,0.08,0.04,29.39215302356546,759.0,36.50000061844123,4105.0,37.0,4588.0,29.39215302356546,ICU,2032.0,1960.0,4348.0
259,Switzerland,2.0,4.0,0.08,0.04,15.287888682484953,686.0,15.500000287087708,735.0,36.0,45541.0,15.287888682484953,ICU,2094.0,2011.0,4275.0
260,Switzerland,2.0,4.0,0.08,0.04,54.32982004730598,2816.0,54.50000026684904,2939.0,34.0,36.0,34.0,AWW,2090.0,1959.0,4220.0
261,Switzerland,2.0,4.0,0.08,0.04,40.16249314397693,438.0,26.500000892696182,97.0,36.0,223.0,26.500000892696182,HARISS,2040.0,1929.0,4341.0
262,Switzerland,2.0,4.0,0.08,0.04,43.660951193347444,2537.0,40.50000083414042,1308.0,39.0,980.0,39.0,AWW,2219.0,1962.0,4300.0
263,Switzerland,2.0,4.0,0.08,0.04,38.887880852874176,259.0,26.500000100529288,44.0,33.0,99.0,26.500000100529288,HARISS,2080.0,1962.0,4378.0
264,Switzerland,2.0,4.0,0.08,0.04,28.492959577626806,612.0,29.50000073039521,778.0,32.0,1375.0,28.492959577626806,ICU,2096.0,2025.0,4282.0
265,Switzerland,2.0,4.0,0.08,0.04,49.84394270331721,2089.0,Inf,NaN,31.0,39.0,31.0,AWW,2117.0,1984.0,4250.0
266,Switzerland,2.0,4.0,0.08,0.04,42.014605088321325,901.0,47.50000094956163,2868.0,40.0,616.0,40.0,AWW,2051.0,1950.0,4372.0
267,Switzerland,2.0,4.0,0.08,0.04,46.021617012466294,827.0,26.500000772374605,11.0,33.0,43.0,26.500000772374605,HARISS,2114.0,1962.0,4220.0
268,Switzerland,2.0,4.0,0.08,0.04,41.20551757698098,924.0,47.500000513550056,3740.0,30.0,65.0,30.0,AWW,2035.0,1919.0,4257.0
269,Switzerland,2.0,4.0,0.08,0.04,35.149806015238255,135.0,47.50000040892421,2047.0,36.0,169.0,35.149806015238255,ICU,2049.0,1948.0,4297.0
270,Switzerland,2.0,4.0,0.08,0.04,47.64014806901724,268.0,54.50000064191546,1135.0,35.0,39.0,35.0,AWW,2052.0,1973.0,4400.0
271,Switzerland,2.0,4.0,0.08,0.04,43.02806692918635,308.0,47.50000050870192,788.0,36.0,70.0,36.0,AWW,2054.0,1911.0,4336.0
272,Switzerland,2.0,4.0,0.08,0.04,54.299510960694285,3546.0,50.50000047053903,1463.0,40.0,147.0,40.0,AWW,2090.0,1961.0,4374.0
273,Switzerland,2.0,4.0,0.08,0.04,58.87569613553812,1644.0,Inf,NaN,21.0,5.0,21.0,AWW,2073.0,1907.0,4330.0
274,Switzerland,2.0,4.0,0.08,0.04,53.69562579486022,2720.0,47.50000040909938,738.0,36.0,89.0,36.0,AWW,2122.0,1987.0,4273.0
275,Switzerland,2.0,4.0,0.08,0.04,35.306223303282465,695.0,36.50000037399434,832.0,35.0,661.0,35.0,AWW,2113.0,1981.0,4324.0
276,Switzerland,2.0,4.0,0.08,0.04,51.05179622410727,4560.0,47.500000449371036,2043.0,40.0,354.0,40.0,AWW,2073.0,1957.0,4418.0
277,Switzerland,2.0,4.0,0.08,0.04,29.208549577460097,211.0,29.500000265662866,226.0,30.0,257.0,29.208549577460097,ICU,2080.0,1941.0,4447.0
278,Switzerland,2.0,4.0,0.08,0.04,46.99118647794752,1549.0,50.50000098597239,3202.0,34.0,106.0,34.0,AWW,2070.0,1994.0,4396.0
279,Switzerland,2.0,4.0,0.08,0.04,36.89962229365993,950.0,43.50000037710941,3964.0,39.0,1532.0,36.89962229365993,ICU,2150.0,1940.0,4320.0
280,Switzerland,2.0,4.0,0.08,0.04,21.72422474773237,173.0,8.500000001533598,26.0,33.0,1859.0,8.500000001533598,HARISS,2046.0,1990.0,4370.0
281,Switzerland,2.0,4.0,0.08,0.04,30.42783609282362,1143.0,29.500000766956177,954.0,26.0,441.0,26.0,AWW,2105.0,1957.0,4372.0
282,Switzerland,2.0,4.0,0.08,0.04,24.181191311297752,455.0,26.50000017971612,741.0,12.0,36.0,12.0,AWW,2113.0,1995.0,4400.0
283,Switzerland,2.0,4.0,0.08,0.04,42.81685962343324,2526.0,40.50000027389085,1575.0,20.0,18.0,20.0,AWW,2056.0,2003.0,4206.0
284,Switzerland,2.0,4.0,0.08,0.04,38.65591363432447,140.0,54.50000028071506,5891.0,28.0,16.0,28.0,AWW,1971.0,1867.0,4258.0
285,Switzerland,2.0,4.0,0.08,0.04,37.468792097169995,289.0,43.500000898182655,1167.0,31.0,51.0,31.0,AWW,2062.0,1907.0,4375.0
286,Switzerland,2.0,4.0,0.08,0.04,50.12003364367391,372.0,Inf,NaN,33.0,8.0,33.0,AWW,2076.0,1990.0,4281.0
287,Switzerland,2.0,4.0,0.08,0.04,50.66407516406637,3070.0,47.50000042770336,1539.0,34.0,64.0,34.0,AWW,2088.0,1911.0,4339.0
288,Switzerland,2.0,4.0,0.08,0.04,55.50691371199926,3564.0,43.50000048737851,247.0,8.0,0.0,8.0,AWW,2058.0,1878.0,4370.0
289,Switzerland,2.0,4.0,0.08,0.04,34.154148534526996,429.0,36.500000229804144,541.0,34.0,423.0,34.0,AWW,2111.0,1923.0,4295.0
290,Switzerland,2.0,4.0,0.08,0.04,32.390129361944396,878.0,40.500000313186845,5349.0,29.0,425.0,29.0,AWW,2131.0,2044.0,4358.0
291,Switzerland,2.0,4.0,0.08,0.04,54.7177830592038,1487.0,50.50000069095327,599.0,23.0,7.0,23.0,AWW,2075.0,1981.0,4348.0
292,Switzerland,2.0,4.0,0.08,0.04,27.97895741098868,546.0,36.50000017759499,3588.0,26.0,333.0,26.0,AWW,2075.0,1983.0,4371.0
293,Switzerland,2.0,4.0,0.08,0.04,47.19287489311858,546.0,36.500000045669594,58.0,29.0,20.0,29.0,AWW,2140.0,2005.0,4248.0
294,Switzerland,2.0,4.0,0.08,0.04,50.14070746942594,943.0,54.50000077280003,2596.0,38.0,72.0,38.0,AWW,2080.0,1958.0,4329.0
295,Switzerland,2.0,4.0,0.08,0.04,45.62250904640018,2324.0,43.50000013561986,1461.0,27.0,38.0,27.0,AWW,2064.0,1932.0,4217.0
296,Switzerland,2.0,4.0,0.08,0.04,43.634616377777355,2322.0,43.50000068689021,2276.0,29.0,111.0,29.0,AWW,2100.0,1994.0,4407.0
297,Switzerland,2.0,4.0,0.08,0.04,42.39397262288941,308.0,54.50000094595569,4582.0,38.0,125.0,38.0,AWW,2132.0,1944.0,4460.0
298,Switzerland,2.0,4.0,0.08,0.04,26.81864522119843,396.0,29.50000019788297,703.0,39.0,4073.0,26.81864522119843,ICU,2092.0,1951.0,4259.0
299,Switzerland,2.0,4.0,0.08,0.04,37.14468030327621,1167.0,40.500000277021684,2428.0,40.0,2211.0,37.14468030327621,ICU,1940.0,1992.0,4378.0
300,Switzerland,2.0,4.0,0.08,0.04,50.06784141872686,3079.0,54.5000002879847,8205.0,27.0,37.0,27.0,AWW,2057.0,1928.0,4303.0
301,Switzerland,2.0,4.0,0.08,0.04,43.96674164557443,2634.0,29.500000819634067,106.0,31.0,139.0,29.500000819634067,HARISS,2031.0,2011.0,4252.0
302,Switzerland,2.0,4.0,0.08,0.04,43.641565504427156,2362.0,47.500000698845916,5552.0,24.0,28.0,24.0,AWW,1995.0,1923.0,4424.0
303,Switzerland,2.0,4.0,0.08,0.04,30.425684486960872,554.0,33.50000027344761,1160.0,33.0,1038.0,30.425684486960872,ICU,2101.0,1926.0,4294.0
304,Switzerland,2.0,4.0,0.08,0.04,25.28052406011231,742.0,33.500000954658844,7192.0,35.0,10350.0,25.28052406011231,ICU,2138.0,1999.0,4263.0
305,Switzerland,2.0,4.0,0.08,0.04,42.306696048181294,808.0,47.50000018750408,2600.0,29.0,36.0,29.0,AWW,2014.0,1924.0,4375.0
306,Switzerland,2.0,4.0,0.08,0.04,45.68729542682608,1050.0,43.50000016546106,711.0,39.0,299.0,39.0,AWW,2161.0,1976.0,4421.0
307,Switzerland,2.0,4.0,0.08,0.04,30.552631346288866,49.0,43.50000098259429,2269.0,22.0,0.0,22.0,AWW,2155.0,1940.0,4252.0
308,Switzerland,2.0,4.0,0.08,0.04,32.6688605679345,2497.0,26.500000321721235,810.0,14.0,0.0,14.0,AWW,2028.0,2018.0,4381.0
309,Switzerland,2.0,4.0,0.08,0.04,40.94099040318314,859.0,40.50000090550775,781.0,33.0,159.0,33.0,AWW,2098.0,1940.0,4389.0
310,Switzerland,2.0,4.0,0.08,0.04,35.671007550182544,305.0,36.50000030644942,354.0,14.0,4.0,14.0,AWW,2132.0,1882.0,4340.0
311,Switzerland,2.0,4.0,0.08,0.04,52.89591904712721,874.0,Inf,NaN,35.0,21.0,35.0,AWW,2109.0,1904.0,4421.0
312,Switzerland,2.0,4.0,0.08,0.04,34.445787225217614,752.0,36.50000031860384,956.0,38.0,1145.0,34.445787225217614,ICU,2038.0,2005.0,4357.0
313,Switzerland,2.0,4.0,0.08,0.04,41.80762284301642,2377.0,36.50000049156995,729.0,30.0,195.0,30.0,AWW,2149.0,1983.0,4193.0
314,Switzerland,2.0,4.0,0.08,0.04,50.57080787067294,3275.0,47.50000029771301,1670.0,38.0,206.0,38.0,AWW,2135.0,1896.0,4434.0
315,Switzerland,2.0,4.0,0.08,0.04,42.797622971953494,5194.0,36.50000070350222,1266.0,37.0,1409.0,36.50000070350222,HARISS,2075.0,1999.0,4376.0
316,Switzerland,2.0,4.0,0.08,0.04,34.07678828742759,1591.0,33.500000397205554,1389.0,37.0,3105.0,33.500000397205554,HARISS,2068.0,1904.0,4302.0
317,Switzerland,2.0,4.0,0.08,0.04,37.42124589821975,147.0,47.5000002518788,1078.0,32.0,49.0,32.0,AWW,2104.0,1917.0,4257.0
318,Switzerland,2.0,4.0,0.08,0.04,41.50099043918587,230.0,50.500000412181635,1763.0,34.0,36.0,34.0,AWW,2114.0,1944.0,4235.0
319,Switzerland,2.0,4.0,0.08,0.04,39.93304977622752,907.0,40.500000722684945,952.0,39.0,826.0,39.0,AWW,2079.0,1857.0,4346.0
320,Switzerland,2.0,4.0,0.08,0.04,20.295776098765522,7.0,Inf,NaN,29.0,17.0,20.295776098765522,ICU,2040.0,2014.0,4452.0
321,Switzerland,2.0,4.0,0.08,0.04,29.392286967423377,76.0,33.50000093635565,177.0,37.0,398.0,29.392286967423377,ICU,1997.0,1925.0,4303.0
322,Switzerland,2.0,4.0,0.08,0.04,41.78399934493141,394.0,40.50000068586063,282.0,39.0,229.0,39.0,AWW,2084.0,1901.0,4165.0
323,Switzerland,2.0,4.0,0.08,0.04,32.73192779956266,324.0,40.50000067825478,1733.0,25.0,67.0,25.0,AWW,2014.0,2018.0,4230.0
324,Switzerland,2.0,4.0,0.08,0.04,31.385579467701273,2120.0,26.500000204052863,625.0,41.0,11774.0,26.500000204052863,HARISS,2080.0,1996.0,4287.0
325,Switzerland,2.0,4.0,0.08,0.04,46.96785250410721,77.0,Inf,NaN,32.0,46.0,32.0,AWW,2110.0,1996.0,4486.0
326,Switzerland,2.0,4.0,0.08,0.04,57.42706958667244,7880.0,36.50000081198731,108.0,37.0,118.0,36.50000081198731,HARISS,2023.0,1877.0,4315.0
327,Switzerland,2.0,4.0,0.08,0.04,14.159342742008777,7.0,Inf,NaN,36.0,7.0,14.159342742008777,ICU,2045.0,1959.0,4287.0
328,Switzerland,2.0,4.0,0.08,0.04,42.835344892595856,706.0,50.50000014099798,3887.0,32.0,70.0,32.0,AWW,2077.0,1972.0,4181.0
329,Switzerland,2.0,4.0,0.08,0.04,35.15167956828664,30.0,40.50000090133447,56.0,35.0,30.0,35.0,AWW,2041.0,1904.0,4431.0
330,Switzerland,2.0,4.0,0.08,0.04,41.80337563581342,1215.0,50.50000085421833,8410.0,34.0,236.0,34.0,AWW,2023.0,1965.0,4366.0
331,Switzerland,2.0,4.0,0.08,0.04,53.85825851099734,924.0,43.500000577838044,109.0,38.0,45.0,38.0,AWW,1996.0,1936.0,4372.0
332,Switzerland,2.0,4.0,0.08,0.04,19.469582905685005,12.0,Inf,NaN,34.0,12.0,19.469582905685005,ICU,2121.0,1949.0,4318.0
333,Switzerland,2.0,4.0,0.08,0.04,41.23949960935936,2818.0,36.50000070979426,1000.0,32.0,379.0,32.0,AWW,2067.0,1926.0,4405.0
334,Switzerland,2.0,4.0,0.08,0.04,41.45861920187978,286.0,54.50000027774126,4763.0,36.0,79.0,36.0,AWW,2037.0,1966.0,4469.0
335,Switzerland,2.0,4.0,0.08,0.04,49.71778630031886,10014.0,40.50000093850027,1311.0,25.0,57.0,25.0,AWW,2080.0,2010.0,4258.0
336,Switzerland,2.0,4.0,0.08,0.04,36.08679040477715,1712.0,36.50000067991344,1874.0,30.0,453.0,30.0,AWW,2111.0,1922.0,4394.0
337,Switzerland,2.0,4.0,0.08,0.04,47.3962380841466,1349.0,40.50000004346663,339.0,18.0,5.0,18.0,AWW,2035.0,1912.0,4341.0
338,Switzerland,2.0,4.0,0.08,0.04,34.21710020611078,74.0,36.500000745595784,126.0,37.0,141.0,34.21710020611078,ICU,2005.0,1963.0,4417.0
339,Switzerland,2.0,4.0,0.08,0.04,38.37812977023125,1875.0,22.50000048558586,57.0,41.0,3348.0,22.50000048558586,HARISS,2068.0,1940.0,4436.0
