outbreak_country,time,daily_mean_imports,mean_detection_time,R0,generation_time,p_det,gamma_cumulative_shape,gamma_cumulative_rate
Switzerland,101,9079.934819494752,38.44392829521162,2.0,6,0.04,,
Switzerland,102,10294.349420562445,38.44392829521162,2.0,6,0.04,,
Switzerland,103,11671.305072553601,38.44392829521162,2.0,6,0.04,,
Switzerland,104,13232.581490572382,38.44392829521162,2.0,6,0.04,,
Switzerland,105,15002.884168732853,38.44392829521162,2.0,6,0.04,,
Switzerland,106,17010.240267796587,38.44392829521162,2.0,6,0.04,,
Switzerland,107,19286.449300182285,38.44392829521162,2.0,6,0.04,,
Switzerland,108,21867.596744980954,38.44392829521162,2.0,6,0.04,,
Switzerland,109,24794.640174993343,38.44392829521162,2.0,6,0.04,,
Switzerland,110,28114.07928519731,38.44392829521162,2.0,6,0.04,,
Switzerland,111,31878.723502325243,38.44392829521162,2.0,6,0.04,,
Switzerland,112,36148.57380258152,38.44392829521162,2.0,6,0.04,,
Switzerland,113,40991.83922018594,38.44392829521162,2.0,6,0.04,,
Switzerland,114,46486.11365201016,38.44392829521162,2.0,6,0.04,,
Switzerland,115,52719.74547315511,38.44392829521162,2.0,6,0.04,,
Switzerland,116,59793.44192828523,38.44392829521162,2.0,6,0.04,,
Switzerland,117,67822.16335519968,38.44392829521162,2.0,6,0.04,,
Switzerland,118,76937.3806449013,38.44392829521162,2.0,6,0.04,,
Switzerland,119,87289.79532850836,38.44392829521162,2.0,6,0.04,,
Switzerland,120,99052.6588412323,38.44392829521162,2.0,6,0.04,,
Switzerland,0,0.02479675692557107,33.2109202775438,2.0,6,0.08,,
Switzerland,1,0.03391779007655278,33.2109202775438,2.0,6,0.08,,
Switzerland,2,0.038342227726137434,33.2109202775438,2.0,6,0.08,,
Switzerland,3,0.04271991177473068,33.2109202775438,2.0,6,0.08,,
Switzerland,4,0.048331914304081125,33.2109202775438,2.0,6,0.08,,
Switzerland,5,0.05484024345746438,33.2109202775438,2.0,6,0.08,,
Switzerland,6,0.06215138531604911,33.2109202775438,2.0,6,0.08,,
Switzerland,7,0.07041006511163284,33.2109202775438,2.0,6,0.08,,
Switzerland,8,0.07977259347532001,33.2109202775438,2.0,6,0.08,,
Switzerland,9,0.09038463621985432,33.2109202775438,2.0,6,0.08,,
Switzerland,10,0.10240870268455315,33.2109202775438,2.0,6,0.08,,
Switzerland,11,0.11603251720549279,33.2109202775438,2.0,6,0.08,,
Switzerland,12,0.13146951932648276,33.2109202775438,2.0,6,0.08,,
Switzerland,13,0.14896121913722427,33.2109202775438,2.0,6,0.08,,
Switzerland,14,0.1687811631564784,33.2109202775438,2.0,6,0.08,1.979436802959147,0.9794368029591469
Switzerland,15,0.19123938277368624,33.2109202775438,2.0,6,0.08,1.9456021663734515,0.9456021663734515
Switzerland,16,0.21668722027742926,33.2109202775438,2.0,6,0.08,1.8755634861833481,0.8755634861833481
Switzerland,17,0.2455228411682544,33.2109202775438,2.0,6,0.08,1.7763315544098197,0.7763315544098197
Switzerland,18,0.27819744457974327,33.2109202775438,2.0,6,0.08,1.6585589151810531,0.6585589151810531
Switzerland,19,0.3152223564379124,33.2109202775438,2.0,6,0.08,2.8427057288910844,0.9213528644455422
Switzerland,20,0.35717705154415436,33.2109202775438,2.0,6,0.08,2.7120391370113563,0.8560195685056782
Switzerland,21,0.40471820877634057,33.2109202775438,2.0,6,0.08,2.4829589529062157,0.7414794764531079
Switzerland,22,0.4585900366624749,33.2109202775438,2.0,6,0.08,3.590190986744598,0.8633969955815326
Switzerland,23,0.5196359166781268,33.2109202775438,2.0,6,0.08,3.3411965121125595,0.7803988373708531
Switzerland,24,0.5888116613632901,33.2109202775438,2.0,6,0.08,2.928055702510661,0.6426852341702203
Switzerland,25,0.6672004663063351,33.2109202775438,2.0,6,0.08,3.9436412055946906,0.7359103013986726
Switzerland,26,0.7560299300295581,33.2109202775438,2.0,6,0.08,4.756735240844688,0.7513470481689376
Switzerland,27,0.8566912877147645,33.2109202775438,2.0,6,0.08,4.202330691035319,0.6404661382070638
Switzerland,28,0.9707612644446311,33.2109202775438,2.0,6,0.08,4.8742043243783,0.6457007207297166
Switzerland,29,1.1000267848257401,33.2109202775438,2.0,6,0.08,5.385584762764402,0.6265121089663431
Switzerland,30,1.2465130364843713,33.2109202775438,2.0,6,0.08,5.747723316040274,0.5934654145050342
Switzerland,31,1.412515237099596,33.2109202775438,2.0,6,0.08,5.956419925280752,0.5507133250311946
Switzerland,32,1.6006346608067776,33.2109202775438,2.0,6,0.08,7.01902105134615,0.5471837319405591
Switzerland,33,1.813819483135454,33.2109202775438,2.0,6,0.08,6.951408968721664,0.49595074739347195
Switzerland,34,2.0554110437242734,33.2109202775438,2.0,6,0.08,7.590170715456501,0.4707264796754643
