R0,gen_time,n_countries,ICU_time_simple_mean,ICU_time_simple_ci_lower,ICU_time_simple_ci_upper,ICU_time_hierarchical_mean,ICU_time_hierarchical_pi_lower,ICU_time_hierarchical_pi_upper,ICU_cases_simple_mean,ICU_cases_simple_ci_lower,ICU_cases_simple_ci_upper,ICU_cases_hierarchical_mean,ICU_cases_hierarchical_pi_lower,ICU_cases_hierarchical_pi_upper,WW_008_10pct_time_simple_mean,WW_008_10pct_time_simple_ci_lower,WW_008_10pct_time_simple_ci_upper,WW_008_10pct_time_hierarchical_mean,WW_008_10pct_time_hierarchical_pi_lower,WW_008_10pct_time_hierarchical_pi_upper,WW_008_10pct_cases_simple_mean,WW_008_10pct_cases_simple_ci_lower,WW_008_10pct_cases_simple_ci_upper,WW_008_10pct_cases_hierarchical_mean,WW_008_10pct_cases_hierarchical_pi_lower,WW_008_10pct_cases_hierarchical_pi_upper,WW_008_25pct_time_simple_mean,WW_008_25pct_time_simple_ci_lower,WW_008_25pct_time_simple_ci_upper,WW_008_25pct_time_hierarchical_mean,WW_008_25pct_time_hierarchical_pi_lower,WW_008_25pct_time_hierarchical_pi_upper,WW_008_25pct_cases_simple_mean,WW_008_25pct_cases_simple_ci_lower,WW_008_25pct_cases_simple_ci_upper,WW_008_25pct_cases_hierarchical_mean,WW_008_25pct_cases_hierarchical_pi_lower,WW_008_25pct_cases_hierarchical_pi_upper,WW_008_50pct_time_simple_mean,WW_008_50pct_time_simple_ci_lower,WW_008_50pct_time_simple_ci_upper,WW_008_50pct_time_hierarchical_mean,WW_008_50pct_time_hierarchical_pi_lower,WW_008_50pct_time_hierarchical_pi_upper,WW_008_50pct_cases_simple_mean,WW_008_50pct_cases_simple_ci_lower,WW_008_50pct_cases_simple_ci_upper,WW_008_50pct_cases_hierarchical_mean,WW_008_50pct_cases_hierarchical_pi_lower,WW_008_50pct_cases_hierarchical_pi_upper,WW_008_100pct_time_simple_mean,WW_008_100pct_time_simple_ci_lower,WW_008_100pct_time_simple_ci_upper,WW_008_100pct_time_hierarchical_mean,WW_008_100pct_time_hierarchical_pi_lower,WW_008_100pct_time_hierarchical_pi_upper,WW_008_100pct_cases_simple_mean,WW_008_100pct_cases_simple_ci_lower,WW_008_100pct_cases_simple_ci_upper,WW_008_100pct_cases_hierarchical_mean,WW_008_100pct_cases_hierarchical_pi_lower,WW_008_100pct_cases_hierarchical_pi_upper,WW_016_10pct_time_simple_mean,WW_016_10pct_time_simple_ci_lower,WW_016_10pct_time_simple_ci_upper,WW_016_10pct_time_hierarchical_mean,WW_016_10pct_time_hierarchical_pi_lower,WW_016_10pct_time_hierarchical_pi_upper,WW_016_10pct_cases_simple_mean,WW_016_10pct_cases_simple_ci_lower,WW_016_10pct_cases_simple_ci_upper,WW_016_10pct_cases_hierarchical_mean,WW_016_10pct_cases_hierarchical_pi_lower,WW_016_10pct_cases_hierarchical_pi_upper,WW_016_25pct_time_simple_mean,WW_016_25pct_time_simple_ci_lower,WW_016_25pct_time_simple_ci_upper,WW_016_25pct_time_hierarchical_mean,WW_016_25pct_time_hierarchical_pi_lower,WW_016_25pct_time_hierarchical_pi_upper,WW_016_25pct_cases_simple_mean,WW_016_25pct_cases_simple_ci_lower,WW_016_25pct_cases_simple_ci_upper,WW_016_25pct_cases_hierarchical_mean,WW_016_25pct_cases_hierarchical_pi_lower,WW_016_25pct_cases_hierarchical_pi_upper,WW_016_50pct_time_simple_mean,WW_016_50pct_time_simple_ci_lower,WW_016_50pct_time_simple_ci_upper,WW_016_50pct_time_hierarchical_mean,WW_016_50pct_time_hierarchical_pi_lower,WW_016_50pct_time_hierarchical_pi_upper,WW_016_50pct_cases_simple_mean,WW_016_50pct_cases_simple_ci_lower,WW_016_50pct_cases_simple_ci_upper,WW_016_50pct_cases_hierarchical_mean,WW_016_50pct_cases_hierarchical_pi_lower,WW_016_50pct_cases_hierarchical_pi_upper,WW_016_100pct_time_simple_mean,WW_016_100pct_time_simple_ci_lower,WW_016_100pct_time_simple_ci_upper,WW_016_100pct_time_hierarchical_mean,WW_016_100pct_time_hierarchical_pi_lower,WW_016_100pct_time_hierarchical_pi_upper,WW_016_100pct_cases_simple_mean,WW_016_100pct_cases_simple_ci_lower,WW_016_100pct_cases_simple_ci_upper,WW_016_100pct_cases_hierarchical_mean,WW_016_100pct_cases_hierarchical_pi_lower,WW_016_100pct_cases_hierarchical_pi_upper
1.5,4.0,222,84.31242291077787,81.44861136286251,87.17623445869323,84.27811674293157,31.88756767138142,133.788462391122,55.6907681365576,54.66322027714036,56.71831599597484,55.61379,0.0,238.0,88.66158528656791,85.92006248038385,91.40310809275198,88.61132,40.0,132.0,87.88702374453146,86.47298032681518,89.30106716224775,88.22833,0.0,326.0,80.36062917756466,77.55502576629517,83.16623258883415,80.30625,32.0,124.0,36.520037779715196,35.92363959069881,37.11643596873158,36.60316,0.0,142.0,67.86437789140493,65.01234176342827,70.71641401938159,67.81229,20.0,112.0,9.446404918431945,9.267312914691264,9.625496922172626,9.46958,0.0,45.0,61.85649040344693,59.01533260486535,64.6976482020285,61.95553,16.0,106.0,4.8358852330591455,4.739783954818259,4.931986511300032,4.84641,0.0,26.0,82.31498907998909,79.52532930992555,85.10464885005263,82.18833,34.0,126.0,45.536658704158704,44.82125448329096,46.25206292502645,45.42723,0.0,175.0,67.86437789140493,65.01234176342827,70.71641401938159,67.82604,20.0,111.0,9.446404918431945,9.267312914691264,9.625496922172626,9.43046,0.0,45.0,61.85649040344693,59.01533260486535,64.6976482020285,61.78712,15.0,106.0,4.8358852330591455,4.739783954818259,4.931986511300032,4.8591,0.0,26.0,61.551596161378775,58.71486594756897,64.38832637518858,61.5486,15.0,106.0,4.688732863298081,4.589244397890154,4.788221328706008,4.68156,0.0,25.0
1.5,6.0,221,110.09633119521227,106.21390226593635,113.97876012448819,110.10937170527572,40.29772457358662,173.87225411442714,41.62541486615054,40.91958342279643,42.33124630950466,41.52013,0.0,148.0,116.64494458355492,112.70811696678034,120.5817722003295,116.68912,49.0,177.0,58.1990482995033,56.9621055396952,59.435991059311405,58.34634,0.0,165.0,110.36351832121792,106.48205033924815,114.2449863031877,110.29996,41.0,171.0,39.890631021772634,39.3257638738528,40.45549816969247,40.05217,0.0,135.0,93.51498286027699,89.65881788749843,97.37114783305555,93.45848,26.0,154.0,11.915495680789798,11.7137338690976,12.117257492481995,11.85769,0.0,54.0,84.77194570135745,80.93612775874743,88.60776364396747,84.57808,19.0,145.0,6.053665158371041,5.929077069414105,6.178253247327977,6.04458,0.0,31.0,112.28361736382053,108.38190598368286,116.1853287439582,112.36106,44.0,173.0,45.41049365669975,44.68730984127389,46.13367747212561,45.28551,0.0,146.0,93.51498286027699,89.65881788749843,97.37114783305555,93.41574,26.0,155.0,11.915495680789798,11.7137338690976,12.117257492481995,11.97352,0.0,55.0,84.77194570135745,80.93612775874743,88.60776364396747,84.73118,19.0,145.0,6.053665158371041,5.929077069414105,6.178253247327977,6.05873,0.0,31.0,84.28624434389141,80.41835229209485,88.15413639568797,84.17663,19.0,145.0,5.8527601809954755,5.739825720799141,5.96569464119181,5.83634,0.0,31.0
1.5,8.0,221,132.4015558536906,127.38481769214464,137.41829401523657,132.57189286336285,42.16925132349482,212.52104162587372,29.342753147487212,28.765873350177735,29.91963294479669,29.38092,0.0,95.0,137.2838358552009,132.21705728101148,142.3506144293903,137.30825,51.0,213.0,34.29378087652722,33.443578440692946,35.1439833123615,34.37622,0.0,98.0,133.46592051800025,128.42407035784623,138.50777067815426,133.3411,47.0,211.0,29.07480224190425,28.454505056598222,29.69509942721028,28.98532,0.0,90.02499999999418,117.54084202151925,112.62876311187054,122.45292093116797,117.57041,32.0,195.0,13.069765565669138,12.86988250680076,13.269648624537517,13.09338,0.0,57.0,106.59067873303168,101.69584548219808,111.48551198386528,106.44662,22.0,184.0,6.905972850678732,6.765683204164958,7.046262497192506,6.95458,0.0,35.0,134.76547167522642,129.71972766571102,139.81121568474182,134.91353,49.0,211.0,30.731520174109175,30.07341945378052,31.38962089443783,30.64752,0.0,93.0,117.54084202151925,112.62876311187054,122.45292093116797,117.3487,31.0,195.0,13.069765565669138,12.86988250680076,13.269648624537517,13.03069,0.0,57.0,106.59067873303168,101.69584548219808,111.48551198386528,106.78853,22.0,185.0,6.905972850678732,6.765683204164958,7.046262497192506,6.85786,0.0,35.0,105.96173453996983,101.06556280927931,110.85790627066034,105.98719,22.0,184.0,6.702652315005257,6.57155602650232,6.8337486035081945,6.71191,0.0,34.0
1.5,10.0,210,147.75144665862155,142.06033172834907,153.44256158889402,147.7888233626954,46.682901029792376,233.67356679233575,26.42639029042509,25.981548277432136,26.871232303418044,26.65262,0.0,82.0,151.15108488592077,145.320861259772,156.98130851206955,151.17651,51.0,234.0,28.073183977686533,27.32691097600531,28.819456979367757,28.02646,0.0,80.0,148.41575527256143,142.61649577522522,154.21501476989764,148.48756,48.0,231.0,25.55022311844856,25.012532681287386,26.087913555609735,25.61657,0.0,78.0,135.25201212887796,129.6089063183279,140.89511793942802,135.28699,35.0,220.0,15.668454888991162,15.435520135786382,15.901389642195943,15.72584,0.0,62.0,123.21069294661825,117.62164455533502,128.79974133790148,123.08836,25.0,208.0,9.122289609246058,8.963159771061228,9.281419447430888,9.10046,0.0,44.0,149.61157787093322,143.80107386866365,155.42208187320279,149.20445,48.0,231.0,26.735559260356542,26.136447691695444,27.33467082901764,26.75376,0.0,80.0,135.25201212887796,129.6089063183279,140.89511793942802,135.04766,35.0,220.0,15.668454888991162,15.435520135786382,15.901389642195943,15.70405,0.0,61.0,123.21069294661825,117.62164455533502,128.79974133790148,123.4651,25.0,208.0,9.122289609246058,8.963159771061228,9.281419447430888,9.18393,0.0,43.0,122.32561588868154,116.72729021480808,127.923941562555,122.41661,24.0,207.0,8.765305762887712,8.58734465181128,8.943266873964143,8.7411,0.0,42.0
2.0,4.0,222,67.26469204302498,65.52824761333677,69.00113647271318,67.2472303397617,26.313754910495774,106.71718338268259,418.9831967451322,411.8661535422762,426.1002399479882,419.00398,2.0,1757.0,57.229414414414414,55.58070115846259,58.87812767036624,57.22243,29.0,83.0,178.98333333333332,176.16697479747464,181.799691869192,178.98644,2.0,681.0,52.35989401165872,50.68213754783493,54.03765047548251,52.31088,24.0,78.0,73.29913884472708,72.1594277589045,74.43884993054967,73.33048,0.0,279.0,45.23791505791505,43.54721202486222,46.92861809096789,45.26441,17.0,71.0,19.101444658944654,18.79853172891487,19.404357588974438,18.95557,0.0,81.0,41.71254372019078,40.009757518227104,43.415329922154456,41.55313,13.0,68.0,9.845349761526233,9.668894765416882,10.021804757635584,9.82768,0.0,48.0,53.60855855855855,51.95293627665157,55.26418084046553,53.65732,25.0,79.0,91.95950450450451,90.4215461884548,93.49746282055422,91.50091,0.0,343.0,45.23791505791505,43.54721202486222,46.92861809096789,45.2213,17.0,71.0,19.101444658944654,18.79853172891487,19.404357588974438,19.08816,0.0,81.0,41.71254372019078,40.009757518227104,43.415329922154456,41.64455,13.0,68.0,9.845349761526233,9.668894765416882,10.021804757635584,9.88376,0.0,48.0,41.544567153360255,39.84795384064668,43.24118046607383,41.48417,13.0,67.0,9.527228435331885,9.33841306334264,9.71604380732113,9.50694,0.0,46.0
2.0,6.0,222,82.38765165946396,80.01993885582542,84.7553644631025,82.39263079047987,32.89957159413445,129.379749077845,280.4443243243243,275.13934428042165,285.749304368227,279.38759,1.0,1109.0,77.90058558558559,75.61794488731279,80.18322628385839,77.92331,38.0,114.0,197.6819069069069,194.3937872200496,200.9700265937642,197.25859,2.0,737.0,71.12136824324324,68.82210349338443,73.42063299310205,71.06157,32.0,107.0,81.16498873873874,79.89225306309869,82.43772441437879,81.12781,0.0,312.0,60.96742634526419,58.618097479048906,63.31675521147947,60.98422,21.0,97.0,20.93572193815437,20.590276331474175,21.281167544834563,20.93732,0.0,89.0,56.08655836687752,53.739520752798626,58.43359598095641,56.10483,17.0,92.0,10.824619513130152,10.612289316429552,11.036949709830752,10.83151,0.0,51.0,72.6915250965251,70.40306657751407,74.97998361553613,72.60803,33.0,108.0,100.30282067782068,98.62106208625596,101.98457926938539,100.14078,0.0,384.0,60.96742634526419,58.618097479048906,63.31675521147947,60.94293,21.0,97.0,20.93572193815437,20.590276331474175,21.281167544834563,20.9434,0.0,90.0,56.08655836687752,53.739520752798626,58.43359598095641,56.05843,17.0,92.0,10.824619513130152,10.612289316429552,11.036949709830752,10.86404,0.0,52.0,55.82527027027027,53.47721797017993,58.17332257036062,55.80443,17.0,92.0,10.352510668563301,10.152027315110256,10.552994022016346,10.30689,0.0,49.0
2.0,8.0,222,96.83107501728493,93.84330563358635,99.81884440098351,96.79944227919829,37.12564088115511,151.9040222347514,194.1075675675676,190.5782101633785,197.6369249717567,194.92366,1.0,697.0,96.84050334139046,93.97044220447364,99.71056447830728,96.9172,47.0,142.0,196.15698389144552,193.21441882494716,199.09954895794388,195.41144,2.0,691.0,88.28296662274923,85.3679247755598,91.19800846993866,88.21239,37.0,134.0,83.58913484630875,82.27611856673879,84.90215112587872,84.08143,0.0,324.0,75.37170670670672,72.42194443456539,78.32146897884805,75.42824,25.0,121.0,21.116296296296298,20.754556189677853,21.478036402914743,21.04832,0.0,91.0,69.04313768313769,66.10297796534546,71.98329740092991,68.97366,19.0,114.0,10.856020566020565,10.640144812847847,11.071896319193282,10.79123,0.0,51.0,90.40042838292838,87.5254127444661,93.27544402139067,90.4297,41.0,136.0,103.44647363272362,101.85709614549333,105.03585111995392,103.13345,0.0,393.0,75.37170670670672,72.42194443456539,78.32146897884805,75.51239,25.0,121.0,21.116296296296298,20.754556189677853,21.478036402914743,21.12798,0.0,91.0,69.04313768313769,66.10297796534546,71.98329740092991,68.9995,19.0,114.0,10.856020566020565,10.640144812847847,11.071896319193282,10.84708,0.0,51.0,68.52001274001273,65.56785969426954,71.47216578575592,68.42055,19.0,114.0,10.117997997997998,9.918318685193789,10.317677310802207,10.14707,0.0,48.0
2.0,10.0,222,108.54365734410482,105.00062636448109,112.08668832372854,108.69750460704392,39.688268107061035,172.2854053044489,148.93477477477478,146.0858374271278,151.78371212242175,149.14942,1.0,495.0249999999942,112.60143911966945,109.06803603484084,116.13484220449806,112.68989,53.0,167.0,178.77220866832374,175.5769924491482,181.96742488749928,178.70049,3.0,498.0,105.07330116355472,101.60896208501129,108.53764024209815,105.03499,46.0,159.0,102.14323939869693,100.6260852639422,103.66039353345167,102.74221,0.0,372.0,89.14822413322412,85.63967027791898,92.65677798852926,89.1219,29.0,143.0,26.547861497861497,26.09061973539906,27.005103260323935,26.50143,0.0,112.0,81.53874101374102,78.00865262325688,85.06882940422516,81.49221,22.0,136.0,13.553061243061244,13.322763121383035,13.783359364739452,13.52744,0.0,61.0,106.83277497606522,103.35004381662998,110.31550613550047,106.86646,47.0,161.0,118.89963557719089,117.10029053608665,120.69898061829514,118.59187,1.0,405.0,89.14822413322412,85.63967027791898,92.65677798852926,89.17162,29.0,143.0,26.547861497861497,26.09061973539906,27.005103260323935,26.47163,0.0,113.0,81.53874101374102,78.00865262325688,85.06882940422516,81.63935,22.0,136.0,13.553061243061244,13.322763121383035,13.783359364739452,13.4798,0.0,61.0,81.0604954954955,77.55474601971547,84.56624497127554,81.02007,22.0,135.0,13.002882882882883,12.780212674653464,13.225553091112301,13.02051,0.0,59.0
2.5,4.0,220,66.50042434898803,65.19969340896263,67.80115528901344,66.5417881516615,26.01302553003774,96.67225503505894,3039.339454545455,2992.3987428902137,3086.280166200696,3044.11168,5.0,11032.12499999997,45.40126623376624,44.15095323421461,46.651579233317875,45.40835,24.0,65.0,294.4734025974026,289.68062779547114,299.266177399334,294.14688,4.0,1098.0,41.79381818181818,40.528262936068536,43.05937342756783,41.76436,20.0,61.0,121.90806060606063,119.93542364088837,123.88069757123289,122.9401,1.0,469.0,36.577429292929295,35.297231585449964,37.85762700040863,36.58395,15.0,56.0,32.72787373737374,32.169233347554155,33.28651412719333,32.77479,0.0,134.0,33.9176582278481,32.63312745004657,35.20218900564963,33.91343,12.0,53.0,16.543687571921748,16.2675321919992,16.819842951844294,16.56023,0.0,76.0,42.70866783216783,41.444119418735866,43.9732162455998,42.63715,21.0,62.0,152.43265384615384,149.94742674519418,154.9178809471135,152.13889,1.0,566.0,36.577429292929295,35.297231585449964,37.85762700040863,36.58931,15.0,56.0,32.72787373737374,32.169233347554155,33.28651412719333,32.88785,0.0,135.0,33.9176582278481,32.63312745004657,35.20218900564963,33.98801,12.0,53.0,16.543687571921748,16.2675321919992,16.819842951844294,16.62154,0.0,77.0,33.79777272727273,32.50299211778283,35.09255333676263,33.78305,12.0,53.0,16.098257575757575,15.818346944145183,16.378168207369967,16.15366,0.0,73.0
2.5,6.0,222,77.63876601780784,75.86470167047605,79.41283036513963,77.64955922593865,31.61442307983613,115.57714389005227,1336.6012157612158,1313.9563326064265,1359.2460989160052,1333.95077,3.0,4475.0,60.72432432432432,59.01859933965315,62.43004930899549,60.79163,31.0,88.0,300.6301126126126,295.62704004112044,305.6331851841048,301.0793,4.0,1139.0,55.68568607068607,53.96186826253638,57.40950387883576,55.69198,26.0,83.0,121.91398821898821,119.90455610035313,123.92342033762328,121.67242,0.0,467.0,48.3299268018018,46.57588440081163,50.08396920279196,48.24169,19.0,75.0,31.68070945945946,31.13393515430012,32.2274837646188,31.70604,0.0,132.0,44.656841609050915,42.89740424183615,46.41627897626568,44.664,15.0,72.0,16.041949507647182,15.767069143245493,16.31682987204887,16.10483,0.0,73.0,57.011878031878034,55.30184834232154,58.721907721434526,56.99742,28.0,83.0,153.48243589743586,151.12149069096705,155.84338110390468,153.95024,1.0,586.0,48.3299268018018,46.57588440081163,50.08396920279196,48.3662,19.0,75.0,31.68070945945946,31.13393515430012,32.2274837646188,31.67092,0.0,131.0,44.656841609050915,42.89740424183615,46.41627897626568,44.72361,15.0,72.0,16.041949507647182,15.767069143245493,16.31682987204887,16.01177,0.0,73.0,44.455993062027545,42.71005942046493,46.20192670359016,44.51945,15.0,71.0,15.545358289323806,15.286443722777296,15.804272855870316,15.63312,0.0,71.0
