sample_id,times,detectable_imports,transmission_imports,local_cases,arrival_time,aww_detection_time,icu_detection_time
11,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1, 1, 0, 0, 2, 2, 1, 2, 2, 1, 6, 6, 5, 9, 12, 6, 13, 23, 32, 33, 35, 45, 78, 88, 123, 127, 178, 211, 283, 391, 487, 609, 810, 1032, 1293, 1625, 2067, 2750, 3498]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 2, 1, 0, 1, 1, 2, 1, 5, 8, 3, 13, 7, 15, 18, 19, 28, 26, 56, 73, 72, 110, 124, 168, 192, 259, 344, 440, 554, 736, 942, 1129, 1439, 1882, 2430, 2970, 3903]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 11, 12, 14, 19, 28, 33, 38, 52, 72, 90, 111, 133, 173, 223, 290, 372, 486, 649, 849, 1065, 1383, 1809, 2316, 2914, 3761, 4840, 6172, 7831, 10045, 12812, 16312]",10.0,24.0,48.29256723324899
12,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 3, 6, 2, 3, 4, 7, 16, 17, 20, 22, 24, 45, 52, 63, 74, 111, 115, 167, 207, 291, 379, 493, 593, 761, 1029, 1309, 1574, 2086, 2633, 3368]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 2, 2, 1, 6, 5, 5, 12, 13, 12, 14, 20, 19, 22, 35, 40, 58, 72, 104, 133, 171, 182, 238, 297, 428, 551, 736, 825, 1107, 1462, 1947, 2468, 2958, 3811]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 10, 14, 17, 24, 38, 48, 55, 91, 118, 151, 196, 249, 315, 393, 508, 655, 818, 1026, 1311, 1679, 2130, 2698, 3424, 4334, 5604, 7175, 9148, 11681, 15057]",7.0,36.0,40.498617585127604
13,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3, 2, 1, 2, 4, 6, 10, 16, 16, 20, 15, 26, 26, 46, 58, 80, 89, 96, 150, 194, 218, 286, 399, 466, 592, 792, 984, 1227, 1658, 2092, 2671, 3409]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 3, 4, 5, 5, 4, 6, 4, 8, 10, 24, 31, 28, 46, 44, 49, 76, 98, 132, 164, 215, 224, 311, 434, 551, 735, 888, 1141, 1512, 1823, 2403, 3072, 4069]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 3, 6, 6, 7, 9, 16, 22, 22, 31, 42, 65, 79, 93, 118, 155, 186, 212, 266, 345, 445, 543, 686, 835, 1048, 1308, 1625, 2049, 2555, 3213, 3962, 4976, 6331, 8006, 10057, 12761, 16256]",13.0,24.0,54.30397296881516
14,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 2, 2, 2, 3, 2, 4, 5, 5, 10, 18, 17, 15, 28, 30, 49, 50, 63, 95, 111, 120, 183, 236, 279, 352, 506, 585, 826, 1004, 1306, 1632, 2099, 2725, 3449]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 2, 4, 4, 1, 3, 5, 13, 7, 13, 9, 18, 22, 23, 40, 42, 58, 74, 105, 143, 176, 210, 255, 325, 453, 512, 711, 853, 1165, 1514, 1866, 2386, 3072, 3849]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 7, 7, 9, 11, 15, 22, 31, 47, 61, 79, 109, 147, 186, 225, 288, 373, 445, 528, 642, 796, 977, 1210, 1528, 1867, 2367, 3055, 3882, 4827, 6089, 7800, 9884, 12595, 15977]",11.0,31.0,58.200145785773884
15,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 1, 0, 1, 1, 1, 2, 2, 6, 5, 6, 8, 7, 8, 15, 19, 15, 27, 43, 41, 59, 69, 84, 115, 132, 167, 201, 290, 384, 454, 650, 791, 1009, 1280, 1641, 2071, 2762, 3480]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 1, 2, 2, 1, 4, 5, 5, 8, 7, 10, 16, 11, 38, 30, 36, 51, 63, 88, 114, 116, 197, 221, 265, 362, 442, 511, 698, 869, 1169, 1449, 1861, 2413, 2966, 3907]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 5, 5, 6, 9, 11, 13, 14, 16, 23, 30, 35, 44, 67, 77, 100, 134, 200, 258, 324, 430, 551, 733, 942, 1181, 1583, 2073, 2680, 3412, 4458, 5799, 7404, 9418, 12145, 15519]",14.0,34.0,57.47449008366798
16,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 3, 3, 2, 5, 9, 14, 12, 11, 19, 23, 31, 42, 49, 78, 97, 112, 135, 192, 265, 285, 407, 504, 614, 819, 1047, 1288, 1528, 2071, 2716, 3439]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 1, 4, 4, 4, 6, 5, 14, 11, 17, 15, 17, 33, 30, 54, 65, 77, 89, 124, 175, 179, 253, 377, 381, 605, 709, 840, 1119, 1473, 1904, 2410, 3027, 3866]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 6, 6, 7, 8, 10, 14, 17, 20, 27, 32, 35, 43, 57, 69, 84, 97, 124, 154, 189, 227, 278, 343, 447, 537, 667, 841, 1038, 1341, 1717, 2125, 2688, 3521, 4453, 5717, 7301, 9338, 11965, 15315]",9.0,32.0,29.000938595135217
17,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 1, 1, 6, 3, 3, 5, 7, 6, 9, 9, 24, 18, 36, 35, 42, 46, 74, 106, 127, 155, 182, 255, 311, 376, 494, 623, 794, 1051, 1215, 1667, 2038, 2728, 3371]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 0, 6, 3, 2, 3, 7, 3, 4, 8, 9, 19, 19, 21, 22, 34, 47, 52, 83, 115, 126, 191, 198, 265, 316, 472, 571, 720, 908, 1108, 1439, 1867, 2414, 3062, 3931]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 5, 6, 13, 21, 27, 33, 47, 59, 75, 90, 119, 156, 208, 267, 322, 402, 508, 618, 793, 1016, 1295, 1676, 2166, 2729, 3462, 4473, 5816, 7533, 9641, 12290, 15705]",15.0,28.0,36.97423716968029
18,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 2, 4, 2, 7, 3, 6, 13, 16, 8, 14, 18, 18, 21, 43, 48, 75, 77, 109, 133, 206, 251, 313, 403, 467, 605, 825, 1035, 1250, 1636, 2165, 2772, 3378]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 3, 3, 3, 4, 2, 8, 7, 12, 13, 10, 32, 37, 34, 57, 68, 76, 91, 110, 169, 213, 294, 344, 412, 583, 699, 1002, 1144, 1499, 1862, 2502, 3128, 3896]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 9, 17, 24, 40, 61, 84, 106, 138, 170, 212, 278, 362, 486, 618, 789, 990, 1281, 1625, 2069, 2707, 3468, 4462, 5718, 7481, 9610, 12324, 15753]",19.0,34.0,30.318126768322713
19,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 3, 3, 4, 0, 10, 7, 11, 15, 13, 23, 29, 37, 45, 57, 73, 81, 97, 131, 185, 218, 292, 386, 488, 646, 771, 1006, 1290, 1616, 2153, 2743, 3404]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 1, 4, 1, 2, 0, 4, 3, 2, 4, 10, 12, 16, 25, 24, 32, 30, 44, 60, 83, 93, 140, 165, 213, 281, 359, 406, 553, 730, 924, 1127, 1515, 1906, 2453, 3122, 3999]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 4, 7, 9, 12, 17, 24, 28, 36, 43, 52, 66, 80, 97, 134, 172, 218, 269, 349, 446, 569, 720, 941, 1183, 1499, 1913, 2438, 3062, 3883, 4931, 6223, 7989, 10148, 12812, 16267]",11.0,31.0,55.7182361807882
20,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 2, 1, 2, 2, 2, 2, 2, 3, 5, 10, 14, 9, 17, 30, 25, 32, 41, 44, 75, 94, 127, 146, 179, 260, 276, 416, 516, 600, 837, 1005, 1268, 1688, 2085, 2641, 3460]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 3, 1, 2, 2, 3, 3, 8, 7, 10, 14, 10, 19, 24, 37, 44, 46, 67, 69, 124, 130, 166, 225, 297, 341, 422, 579, 684, 946, 1171, 1508, 1897, 2371, 3164, 3861]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 6, 8, 9, 9, 13, 18, 23, 27, 31, 39, 52, 66, 81, 100, 121, 160, 200, 263, 345, 436, 549, 691, 890, 1119, 1411, 1825, 2323, 2960, 3755, 4777, 6047, 7688, 9771, 12492, 15988]",12.0,32.0,50.9569495319182
21,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 2, 1, 0, 1, 3, 3, 4, 6, 6, 8, 10, 10, 8, 15, 27, 35, 50, 62, 62, 86, 123, 133, 185, 228, 320, 406, 504, 595, 751, 1017, 1305, 1694, 2082, 2722, 3487]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 3, 2, 3, 1, 3, 2, 4, 11, 11, 18, 30, 37, 26, 33, 46, 63, 73, 118, 148, 165, 217, 283, 318, 457, 521, 724, 877, 1187, 1465, 1842, 2484, 3068, 3830]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 4, 5, 11, 13, 20, 26, 32, 40, 45, 60, 79, 99, 137, 185, 251, 340, 434, 547, 722, 945, 1180, 1506, 1959, 2485, 3140, 4012, 5097, 6406, 8116, 10269, 13044, 16492]",17.0,23.0,47.6626335180606
22,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 3, 1, 2, 2, 5, 5, 5, 5, 4, 9, 10, 18, 23, 31, 29, 48, 52, 71, 100, 99, 141, 198, 236, 282, 396, 482, 612, 807, 1024, 1279, 1643, 2063, 2665, 3514]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 2, 2, 4, 6, 9, 9, 6, 6, 11, 17, 20, 21, 21, 41, 41, 46, 76, 82, 99, 138, 161, 218, 292, 340, 431, 555, 694, 926, 1194, 1508, 1874, 2402, 2947, 3881]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 4, 4, 6, 8, 8, 9, 11, 15, 18, 27, 39, 60, 76, 98, 120, 153, 205, 245, 313, 404, 523, 663, 825, 1051, 1307, 1640, 2055, 2603, 3312, 4155, 5237, 6581, 8270, 10434, 13298, 16816]",11.0,31.0,28.680994334485874
23,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 2, 0, 1, 1, 2, 4, 1, 4, 2, 7, 12, 20, 14, 23, 27, 33, 52, 54, 77, 94, 122, 138, 216, 236, 291, 365, 482, 602, 804, 1023, 1262, 1631, 2055, 2732, 3463]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 2, 0, 1, 2, 3, 2, 3, 6, 5, 7, 9, 11, 17, 22, 16, 32, 36, 40, 59, 77, 97, 127, 166, 205, 252, 331, 433, 586, 708, 921, 1093, 1433, 1818, 2399, 2990, 3991]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6, 8, 9, 12, 15, 21, 30, 39, 49, 59, 72, 94, 121, 150, 192, 245, 331, 426, 522, 656, 811, 1036, 1302, 1650, 2123, 2732, 3473, 4435, 5770, 7419, 9488, 12269, 15533]",13.0,32.0,39.81251720290609
24,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 2, 3, 3, 5, 5, 5, 10, 13, 10, 18, 25, 23, 32, 44, 46, 71, 83, 109, 161, 191, 239, 299, 364, 497, 603, 793, 1051, 1302, 1684, 2083, 2744, 3421]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 2, 2, 2, 2, 10, 7, 7, 7, 15, 15, 20, 25, 33, 43, 54, 50, 79, 100, 125, 162, 202, 296, 353, 461, 551, 707, 927, 1139, 1469, 1840, 2439, 3195, 3906]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 6, 7, 9, 20, 25, 34, 46, 66, 92, 111, 140, 179, 237, 292, 367, 467, 580, 715, 859, 1110, 1399, 1776, 2247, 2855, 3687, 4717, 6090, 7671, 9847, 12599, 16067]",17.0,32.0,41.444749718452826
25,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 4, 4, 3, 2, 2, 3, 2, 10, 14, 15, 19, 22, 36, 35, 41, 63, 61, 93, 114, 133, 179, 227, 312, 375, 504, 588, 751, 1018, 1293, 1671, 2125, 2667, 3459]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 0, 1, 2, 2, 0, 2, 2, 3, 2, 4, 6, 6, 9, 6, 7, 11, 16, 13, 30, 37, 50, 79, 66, 114, 110, 171, 231, 230, 322, 456, 559, 758, 920, 1082, 1552, 1883, 2372, 3123, 3882]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 3, 4, 4, 9, 10, 13, 16, 21, 28, 34, 45, 64, 84, 97, 116, 135, 163, 199, 249, 294, 362, 477, 617, 789, 1023, 1300, 1627, 2124, 2746, 3493, 4440, 5722, 7316, 9358, 12054, 15301]",8.0,33.0,37.02689603310836
26,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4, 3, 1, 1, 1, 2, 4, 8, 10, 7, 12, 16, 21, 30, 32, 49, 53, 62, 108, 121, 144, 185, 235, 307, 402, 463, 626, 807, 988, 1293, 1678, 2098, 2657, 3379]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 1, 0, 0, 4, 1, 2, 1, 5, 3, 4, 8, 14, 12, 12, 22, 27, 22, 47, 46, 66, 58, 117, 137, 178, 218, 250, 355, 455, 559, 719, 907, 1151, 1357, 1904, 2395, 3155, 3890]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 3, 6, 8, 12, 14, 16, 22, 32, 47, 63, 85, 120, 154, 208, 271, 367, 497, 636, 813, 1040, 1345, 1723, 2236, 2866, 3661, 4749, 6069, 7748, 9852, 12586, 16019]",1.0,31.0,51.1846227541223
27,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 3, 1, 3, 5, 4, 4, 12, 8, 7, 17, 16, 22, 30, 44, 47, 56, 85, 120, 136, 193, 242, 261, 382, 511, 619, 836, 1010, 1300, 1715, 2018, 2700, 3345]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 2, 2, 0, 2, 0, 3, 4, 3, 10, 7, 11, 11, 14, 22, 26, 26, 49, 31, 56, 84, 88, 126, 167, 222, 279, 347, 412, 583, 736, 902, 1183, 1525, 1894, 2482, 3038, 3916]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 3, 5, 5, 6, 8, 14, 15, 16, 17, 23, 29, 38, 52, 66, 83, 106, 129, 175, 238, 302, 397, 512, 634, 812, 1056, 1332, 1750, 2238, 2833, 3612, 4598, 5975, 7612, 9779, 12561, 16146]",11.0,26.0,57.343460243507195
